iform	iclass	category	extension	isa_set	mode	bytes	xed_iform	xed_length	decoder_contract	operand_contract	legality_contract	formatter_contract	evidence_state	blocker
VRNDSCALEPS_ZMMf32_MASKmskw_MEMf32_IMM8_AVX512	VRNDSCALEPS	AVX512	AVX512EVEX	AVX512F_512	64	62 f3 7d 49 08 00 00	VRNDSCALEPS_ZMMf32_MASKmskw_MEMf32_IMM8_AVX512	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRNDSCALEPS_ZMMf32_MASKmskw_ZMMf32_IMM8_AVX512	VRNDSCALEPS	AVX512	AVX512EVEX	AVX512F_512	64	62 f3 7d 59 08 c0 00	VRNDSCALEPS_ZMMf32_MASKmskw_ZMMf32_IMM8_AVX512	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRNDSCALESD_XMMf64_MASKmskw_XMMf64_MEMf64_IMM8_AVX512	VRNDSCALESD	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f3 fd 09 0b 00 00	VRNDSCALESD_XMMf64_MASKmskw_XMMf64_MEMf64_IMM8_AVX512	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRNDSCALESD_XMMf64_MASKmskw_XMMf64_XMMf64_IMM8_AVX512	VRNDSCALESD	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f3 fd 19 0b c0 00	VRNDSCALESD_XMMf64_MASKmskw_XMMf64_XMMf64_IMM8_AVX512	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRNDSCALESH_XMMf16_MASKmskw_XMMf16_MEMf16_IMM8_AVX512	VRNDSCALESH	FP16	AVX512EVEX	AVX512_FP16_SCALAR	64	62 f3 7c 09 0a 00 00	VRNDSCALESH_XMMf16_MASKmskw_XMMf16_MEMf16_IMM8_AVX512	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRNDSCALESH_XMMf16_MASKmskw_XMMf16_XMMf16_IMM8_AVX512	VRNDSCALESH	FP16	AVX512EVEX	AVX512_FP16_SCALAR	64	62 f3 7c 19 0a c0 00	VRNDSCALESH_XMMf16_MASKmskw_XMMf16_XMMf16_IMM8_AVX512	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRNDSCALESS_XMMf32_MASKmskw_XMMf32_MEMf32_IMM8_AVX512	VRNDSCALESS	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f3 7d 09 0a 00 00	VRNDSCALESS_XMMf32_MASKmskw_XMMf32_MEMf32_IMM8_AVX512	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRNDSCALESS_XMMf32_MASKmskw_XMMf32_XMMf32_IMM8_AVX512	VRNDSCALESS	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f3 7d 19 0a c0 00	VRNDSCALESS_XMMf32_MASKmskw_XMMf32_XMMf32_IMM8_AVX512	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PD_XMMf64_MASKmskw_MEMf64_AVX512	VRSQRT14PD	AVX512	AVX512EVEX	AVX512F_128	64	62 f2 fd 09 4e 00	VRSQRT14PD_XMMf64_MASKmskw_MEMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PD_XMMf64_MASKmskw_XMMf64_AVX512	VRSQRT14PD	AVX512	AVX512EVEX	AVX512F_128	64	62 f2 fd 09 4e c0	VRSQRT14PD_XMMf64_MASKmskw_XMMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PD_YMMf64_MASKmskw_MEMf64_AVX512	VRSQRT14PD	AVX512	AVX512EVEX	AVX512F_256	64	62 f2 fd 29 4e 00	VRSQRT14PD_YMMf64_MASKmskw_MEMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PD_YMMf64_MASKmskw_YMMf64_AVX512	VRSQRT14PD	AVX512	AVX512EVEX	AVX512F_256	64	62 f2 fd 29 4e c0	VRSQRT14PD_YMMf64_MASKmskw_YMMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PD_ZMMf64_MASKmskw_MEMf64_AVX512	VRSQRT14PD	AVX512	AVX512EVEX	AVX512F_512	64	62 f2 fd 49 4e 00	VRSQRT14PD_ZMMf64_MASKmskw_MEMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PD_ZMMf64_MASKmskw_ZMMf64_AVX512	VRSQRT14PD	AVX512	AVX512EVEX	AVX512F_512	64	62 f2 fd 49 4e c0	VRSQRT14PD_ZMMf64_MASKmskw_ZMMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PS_XMMf32_MASKmskw_MEMf32_AVX512	VRSQRT14PS	AVX512	AVX512EVEX	AVX512F_128	64	62 f2 7d 09 4e 00	VRSQRT14PS_XMMf32_MASKmskw_MEMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PS_XMMf32_MASKmskw_XMMf32_AVX512	VRSQRT14PS	AVX512	AVX512EVEX	AVX512F_128	64	62 f2 7d 09 4e c0	VRSQRT14PS_XMMf32_MASKmskw_XMMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PS_YMMf32_MASKmskw_MEMf32_AVX512	VRSQRT14PS	AVX512	AVX512EVEX	AVX512F_256	64	62 f2 7d 29 4e 00	VRSQRT14PS_YMMf32_MASKmskw_MEMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PS_YMMf32_MASKmskw_YMMf32_AVX512	VRSQRT14PS	AVX512	AVX512EVEX	AVX512F_256	64	62 f2 7d 29 4e c0	VRSQRT14PS_YMMf32_MASKmskw_YMMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PS_ZMMf32_MASKmskw_MEMf32_AVX512	VRSQRT14PS	AVX512	AVX512EVEX	AVX512F_512	64	62 f2 7d 49 4e 00	VRSQRT14PS_ZMMf32_MASKmskw_MEMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14PS_ZMMf32_MASKmskw_ZMMf32_AVX512	VRSQRT14PS	AVX512	AVX512EVEX	AVX512F_512	64	62 f2 7d 49 4e c0	VRSQRT14PS_ZMMf32_MASKmskw_ZMMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14SD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VRSQRT14SD	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f2 fd 09 4f 00	VRSQRT14SD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14SD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VRSQRT14SD	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f2 fd 09 4f c0	VRSQRT14SD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14SS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VRSQRT14SS	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f2 7d 09 4f 00	VRSQRT14SS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT14SS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VRSQRT14SS	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f2 7d 09 4f c0	VRSQRT14SS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT28PD_ZMMf64_MASKmskw_MEMf64_AVX512ER	VRSQRT28PD	AVX512	AVX512EVEX	AVX512ER_512	64	62 f2 fd 49 cc 00	VRSQRT28PD_ZMMf64_MASKmskw_MEMf64_AVX512ER	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT28PD_ZMMf64_MASKmskw_ZMMf64_AVX512ER	VRSQRT28PD	AVX512	AVX512EVEX	AVX512ER_512	64	62 f2 fd 59 cc c0	VRSQRT28PD_ZMMf64_MASKmskw_ZMMf64_AVX512ER	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT28PS_ZMMf32_MASKmskw_MEMf32_AVX512ER	VRSQRT28PS	AVX512	AVX512EVEX	AVX512ER_512	64	62 f2 7d 49 cc 00	VRSQRT28PS_ZMMf32_MASKmskw_MEMf32_AVX512ER	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT28PS_ZMMf32_MASKmskw_ZMMf32_AVX512ER	VRSQRT28PS	AVX512	AVX512EVEX	AVX512ER_512	64	62 f2 7d 59 cc c0	VRSQRT28PS_ZMMf32_MASKmskw_ZMMf32_AVX512ER	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT28SD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512ER	VRSQRT28SD	AVX512	AVX512EVEX	AVX512ER_SCALAR	64	62 f2 fd 09 cd 00	VRSQRT28SD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512ER	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT28SD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512ER	VRSQRT28SD	AVX512	AVX512EVEX	AVX512ER_SCALAR	64	62 f2 fd 09 cd c0	VRSQRT28SD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512ER	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT28SS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512ER	VRSQRT28SS	AVX512	AVX512EVEX	AVX512ER_SCALAR	64	62 f2 7d 09 cd 00	VRSQRT28SS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512ER	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRT28SS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512ER	VRSQRT28SS	AVX512	AVX512EVEX	AVX512ER_SCALAR	64	62 f2 7d 19 cd c0	VRSQRT28SS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512ER	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTBF16_XMMbf16_MASKmskw_MEMbf16_AVX512	VRSQRTBF16	AVX512	AVX512EVEX	AVX10_2_BF16_128	64	62 f6 7c 09 4e 00	VRSQRTBF16_XMMbf16_MASKmskw_MEMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTBF16_XMMbf16_MASKmskw_XMMbf16_AVX512	VRSQRTBF16	AVX512	AVX512EVEX	AVX10_2_BF16_128	64	62 f6 7c 09 4e c0	VRSQRTBF16_XMMbf16_MASKmskw_XMMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTBF16_YMMbf16_MASKmskw_MEMbf16_AVX512	VRSQRTBF16	AVX512	AVX512EVEX	AVX10_2_BF16_256	64	62 f6 7c 29 4e 00	VRSQRTBF16_YMMbf16_MASKmskw_MEMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTBF16_YMMbf16_MASKmskw_YMMbf16_AVX512	VRSQRTBF16	AVX512	AVX512EVEX	AVX10_2_BF16_256	64	62 f6 7c 29 4e c0	VRSQRTBF16_YMMbf16_MASKmskw_YMMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTBF16_ZMMbf16_MASKmskw_MEMbf16_AVX512	VRSQRTBF16	AVX512	AVX512EVEX	AVX10_2_BF16_512	64	62 f6 7c 49 4e 00	VRSQRTBF16_ZMMbf16_MASKmskw_MEMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTBF16_ZMMbf16_MASKmskw_ZMMbf16_AVX512	VRSQRTBF16	AVX512	AVX512EVEX	AVX10_2_BF16_512	64	62 f6 7c 49 4e c0	VRSQRTBF16_ZMMbf16_MASKmskw_ZMMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTPH_XMMf16_MASKmskw_MEMf16_AVX512	VRSQRTPH	FP16	AVX512EVEX	AVX512_FP16_128	64	62 f6 7d 09 4e 00	VRSQRTPH_XMMf16_MASKmskw_MEMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTPH_XMMf16_MASKmskw_XMMf16_AVX512	VRSQRTPH	FP16	AVX512EVEX	AVX512_FP16_128	64	62 f6 7d 09 4e c0	VRSQRTPH_XMMf16_MASKmskw_XMMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTPH_YMMf16_MASKmskw_MEMf16_AVX512	VRSQRTPH	FP16	AVX512EVEX	AVX512_FP16_256	64	62 f6 7d 29 4e 00	VRSQRTPH_YMMf16_MASKmskw_MEMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTPH_YMMf16_MASKmskw_YMMf16_AVX512	VRSQRTPH	FP16	AVX512EVEX	AVX512_FP16_256	64	62 f6 7d 29 4e c0	VRSQRTPH_YMMf16_MASKmskw_YMMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTPH_ZMMf16_MASKmskw_MEMf16_AVX512	VRSQRTPH	FP16	AVX512EVEX	AVX512_FP16_512	64	62 f6 7d 49 4e 00	VRSQRTPH_ZMMf16_MASKmskw_MEMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTPH_ZMMf16_MASKmskw_ZMMf16_AVX512	VRSQRTPH	FP16	AVX512EVEX	AVX512_FP16_512	64	62 f6 7d 49 4e c0	VRSQRTPH_ZMMf16_MASKmskw_ZMMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTSH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VRSQRTSH	FP16	AVX512EVEX	AVX512_FP16_SCALAR	64	62 f6 7d 09 4f 00	VRSQRTSH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VRSQRTSH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VRSQRTSH	FP16	AVX512EVEX	AVX512_FP16_SCALAR	64	62 f6 7d 09 4f c0	VRSQRTSH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFBF16_XMMbf16_MASKmskw_XMMbf16_MEMbf16_AVX512	VSCALEFBF16	AVX512	AVX512EVEX	AVX10_2_BF16_128	64	62 f6 7c 09 2c 00	VSCALEFBF16_XMMbf16_MASKmskw_XMMbf16_MEMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFBF16_XMMbf16_MASKmskw_XMMbf16_XMMbf16_AVX512	VSCALEFBF16	AVX512	AVX512EVEX	AVX10_2_BF16_128	64	62 f6 7c 09 2c c0	VSCALEFBF16_XMMbf16_MASKmskw_XMMbf16_XMMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFBF16_YMMbf16_MASKmskw_YMMbf16_MEMbf16_AVX512	VSCALEFBF16	AVX512	AVX512EVEX	AVX10_2_BF16_256	64	62 f6 7c 29 2c 00	VSCALEFBF16_YMMbf16_MASKmskw_YMMbf16_MEMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFBF16_YMMbf16_MASKmskw_YMMbf16_YMMbf16_AVX512	VSCALEFBF16	AVX512	AVX512EVEX	AVX10_2_BF16_256	64	62 f6 7c 29 2c c0	VSCALEFBF16_YMMbf16_MASKmskw_YMMbf16_YMMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFBF16_ZMMbf16_MASKmskw_ZMMbf16_MEMbf16_AVX512	VSCALEFBF16	AVX512	AVX512EVEX	AVX10_2_BF16_512	64	62 f6 7c 49 2c 00	VSCALEFBF16_ZMMbf16_MASKmskw_ZMMbf16_MEMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFBF16_ZMMbf16_MASKmskw_ZMMbf16_ZMMbf16_AVX512	VSCALEFBF16	AVX512	AVX512EVEX	AVX10_2_BF16_512	64	62 f6 7c 49 2c c0	VSCALEFBF16_ZMMbf16_MASKmskw_ZMMbf16_ZMMbf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VSCALEFPD	AVX512	AVX512EVEX	AVX512F_128	64	62 f2 fd 09 2c 00	VSCALEFPD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VSCALEFPD	AVX512	AVX512EVEX	AVX512F_128	64	62 f2 fd 09 2c c0	VSCALEFPD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	VSCALEFPD	AVX512	AVX512EVEX	AVX512F_256	64	62 f2 fd 29 2c 00	VSCALEFPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VSCALEFPD	AVX512	AVX512EVEX	AVX512F_256	64	62 f2 fd 29 2c c0	VSCALEFPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VSCALEFPD	AVX512	AVX512EVEX	AVX512F_512	64	62 f2 fd 49 2c 00	VSCALEFPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VSCALEFPD	AVX512	AVX512EVEX	AVX512F_512	64	62 f2 fd 59 2c c0	VSCALEFPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VSCALEFPH	FP16	AVX512EVEX	AVX512_FP16_128	64	62 f6 7d 09 2c 00	VSCALEFPH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VSCALEFPH	FP16	AVX512EVEX	AVX512_FP16_128	64	62 f6 7d 09 2c c0	VSCALEFPH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPH_YMMf16_MASKmskw_YMMf16_MEMf16_AVX512	VSCALEFPH	FP16	AVX512EVEX	AVX512_FP16_256	64	62 f6 7d 29 2c 00	VSCALEFPH_YMMf16_MASKmskw_YMMf16_MEMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPH_YMMf16_MASKmskw_YMMf16_YMMf16_AVX512	VSCALEFPH	FP16	AVX512EVEX	AVX512_FP16_256	64	62 f6 7d 29 2c c0	VSCALEFPH_YMMf16_MASKmskw_YMMf16_YMMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPH_ZMMf16_MASKmskw_ZMMf16_MEMf16_AVX512	VSCALEFPH	FP16	AVX512EVEX	AVX512_FP16_512	64	62 f6 7d 49 2c 00	VSCALEFPH_ZMMf16_MASKmskw_ZMMf16_MEMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPH_ZMMf16_MASKmskw_ZMMf16_ZMMf16_AVX512	VSCALEFPH	FP16	AVX512EVEX	AVX512_FP16_512	64	62 f6 7d 59 2c c0	VSCALEFPH_ZMMf16_MASKmskw_ZMMf16_ZMMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VSCALEFPS	AVX512	AVX512EVEX	AVX512F_128	64	62 f2 7d 09 2c 00	VSCALEFPS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VSCALEFPS	AVX512	AVX512EVEX	AVX512F_128	64	62 f2 7d 09 2c c0	VSCALEFPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VSCALEFPS	AVX512	AVX512EVEX	AVX512F_256	64	62 f2 7d 29 2c 00	VSCALEFPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VSCALEFPS	AVX512	AVX512EVEX	AVX512F_256	64	62 f2 7d 29 2c c0	VSCALEFPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VSCALEFPS	AVX512	AVX512EVEX	AVX512F_512	64	62 f2 7d 49 2c 00	VSCALEFPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VSCALEFPS	AVX512	AVX512EVEX	AVX512F_512	64	62 f2 7d 49 2c c0	VSCALEFPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFSD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VSCALEFSD	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f2 fd 09 2d 00	VSCALEFSD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFSD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VSCALEFSD	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f2 fd 19 2d c0	VSCALEFSD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFSH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VSCALEFSH	FP16	AVX512EVEX	AVX512_FP16_SCALAR	64	62 f6 7d 09 2d 00	VSCALEFSH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFSH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VSCALEFSH	FP16	AVX512EVEX	AVX512_FP16_SCALAR	64	62 f6 7d 09 2d c0	VSCALEFSH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFSS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VSCALEFSS	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f2 7d 09 2d 00	VSCALEFSS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCALEFSS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VSCALEFSS	AVX512	AVX512EVEX	AVX512F_SCALAR	64	62 f2 7d 19 2d c0	VSCALEFSS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	6	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCATTERDPD_MEMf64_MASKmskw_XMMf64_AVX512_VL128	VSCATTERDPD	SCATTER	AVX512EVEX	AVX512F_128	64	62 f2 fd 09 a2 04 00	VSCATTERDPD_MEMf64_MASKmskw_XMMf64_AVX512_VL128	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCATTERDPD_MEMf64_MASKmskw_YMMf64_AVX512_VL256	VSCATTERDPD	SCATTER	AVX512EVEX	AVX512F_256	64	62 f2 fd 29 a2 04 00	VSCATTERDPD_MEMf64_MASKmskw_YMMf64_AVX512_VL256	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCATTERDPD_MEMf64_MASKmskw_ZMMf64_AVX512_VL512	VSCATTERDPD	SCATTER	AVX512EVEX	AVX512F_512	64	62 f2 fd 49 a2 04 00	VSCATTERDPD_MEMf64_MASKmskw_ZMMf64_AVX512_VL512	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCATTERDPS_MEMf32_MASKmskw_XMMf32_AVX512_VL128	VSCATTERDPS	SCATTER	AVX512EVEX	AVX512F_128	64	62 f2 7d 09 a2 04 00	VSCATTERDPS_MEMf32_MASKmskw_XMMf32_AVX512_VL128	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCATTERDPS_MEMf32_MASKmskw_YMMf32_AVX512_VL256	VSCATTERDPS	SCATTER	AVX512EVEX	AVX512F_256	64	62 f2 7d 29 a2 04 00	VSCATTERDPS_MEMf32_MASKmskw_YMMf32_AVX512_VL256	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCATTERDPS_MEMf32_MASKmskw_ZMMf32_AVX512_VL512	VSCATTERDPS	SCATTER	AVX512EVEX	AVX512F_512	64	62 f2 7d 49 a2 04 00	VSCATTERDPS_MEMf32_MASKmskw_ZMMf32_AVX512_VL512	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
VSCATTERPF0DPD_MEMf64_MASKmskw_AVX512PF_VL512	VSCATTERPF0DPD	SCATTER	AVX512EVEX	AVX512PF_512	64	62 f2 fd 49 c6 2c 00	VSCATTERPF0DPD_MEMf64_MASKmskw_AVX512PF_VL512	7	exact	exact	structural_only	exact	decode_exact	cpu_legality_and_semantics_pending
