form_id	instruction_set	internal_name	mnemonic	alias_mnemonics	assembly_template	width	fixed_mask	fixed_value	fixed_bits	features	operation_id	condition_digest	assertions_digest	coverage_status	cdisasm_name	cdisasm_name_id	name_match_kind	name_match_rule	source_name_reference	success_cases	missing_cases	profile_cases
A64/dpreg/addsub_ext/SUBS_64S_addsub_ext	A64	SUBS_64S_addsub_ext	SUBS	CMP	SUBS<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnSP_option__6><rule:COMMA><rule:R_option__2><rule:Rm_option><rule:optional_extend__17>	32	0xffe00000	0xeb200000	11		SUBS_addsub_ext	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SUBS	54	exact		True	cycle292_a64_subs_x_extended,cycle292_a64_subs_x_extended_apple_m4		
A64/dpreg/addsub_carry/ADC_32_addsub_carry	A64	ADC_32_addsub_carry	ADC		ADC<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2>	32	0xffe0fc00	0x1a000000	17		ADC	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADC	1	exact		True	cycle2_p112_a64_adc_32_carry		
A64/dpreg/addsub_carry/ADCS_32_addsub_carry	A64	ADCS_32_addsub_carry	ADCS		ADCS<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2>	32	0xffe0fc00	0x3a000000	17		ADCS	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADCS	313	exact		True	a64_extra_adcs		
A64/dpreg/addsub_carry/SBC_32_addsub_carry	A64	SBC_32_addsub_carry	SBC	NGC	SBC<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2>	32	0xffe0fc00	0x5a000000	17		SBC	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SBC	43	exact		True	cycle2_p112_a64_sbc_32_carry		
A64/dpreg/addsub_carry/SBCS_32_addsub_carry	A64	SBCS_32_addsub_carry	SBCS	NGCS	SBCS<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2>	32	0xffe0fc00	0x7a000000	17		SBCS	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SBCS	314	exact		True	a64_extra_ngcs_alias,a64_extra_sbcs		
A64/dpreg/addsub_carry/ADC_64_addsub_carry	A64	ADC_64_addsub_carry	ADC		ADC<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4>	32	0xffe0fc00	0x9a000000	17		ADC	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADC	1	exact		True	a64_extra_adc		
A64/dpreg/addsub_carry/ADCS_64_addsub_carry	A64	ADCS_64_addsub_carry	ADCS		ADCS<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4>	32	0xffe0fc00	0xba000000	17		ADCS	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADCS	313	exact		True	cycle2_p112_a64_adcs_64_carry		
A64/dpreg/addsub_carry/SBC_64_addsub_carry	A64	SBC_64_addsub_carry	SBC	NGC	SBC<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4>	32	0xffe0fc00	0xda000000	17		SBC	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SBC	43	exact		True	a64_extra_ngc_alias,a64_extra_sbc		
A64/dpreg/addsub_carry/SBCS_64_addsub_carry	A64	SBCS_64_addsub_carry	SBCS	NGCS	SBCS<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4>	32	0xffe0fc00	0xfa000000	17		SBCS	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SBCS	314	exact		True	cycle2_p112_a64_sbcs_64_carry		
A64/dpreg/addsub_pt/ADDPT_64_addsub_pt	A64	ADDPT_64_addsub_pt	ADDPT		ADDPT<rule:SPACE><rule:XdSP_option__3><rule:COMMA><rule:XnSP_option__5><rule:COMMA><rule:XmOrXZR__4><rule:imm3_option>	32	0xffe0e000	0x9a002000	14	FEAT_CPA	ADDPT	167582569f70c84e997c25de6e656c89dfe4ee7fb2f406ec52cae0c93006c1f4	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADDPT	346	exact		True	cycle293_a64_addpt,cycle293_a64_addpt_big_endian		
A64/dpreg/addsub_pt/SUBPT_64_addsub_pt	A64	SUBPT_64_addsub_pt	SUBPT		SUBPT<rule:SPACE><rule:XdSP_option__3><rule:COMMA><rule:XnSP_option__5><rule:COMMA><rule:XmOrXZR__4><rule:imm3_option>	32	0xffe0e000	0xda002000	14	FEAT_CPA	SUBPT	167582569f70c84e997c25de6e656c89dfe4ee7fb2f406ec52cae0c93006c1f4	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SUBPT	347	exact		True	cycle293_a64_subpt		
A64/dpreg/rmif/RMIF_only_rmif	A64	RMIF_only_rmif	RMIF		RMIF<rule:SPACE><rule:XnOrXZR__11><rule:COMMA><rule:hash><rule:shift__9><rule:COMMA><rule:hash><rule:mask>	32	0xffe07c10	0xba000400	17	FEAT_FlagM	RMIF	8dcdbe331743dda925787c855318fb4888132abc3eb19ee99737a5aceac1644e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	RMIF	1283	exact		False	a64_flagm_rmif_x0_min,a64_flagm_rmif_xzr_max		
A64/dpreg/setf/SETF8_only_setf	A64	SETF8_only_setf	SETF8		SETF8<rule:SPACE><rule:WnOrWZR>	32	0xfffffc1f	0x3a00080d	27	FEAT_FlagM	SETF	8dcdbe331743dda925787c855318fb4888132abc3eb19ee99737a5aceac1644e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SETF8	1331	exact		False	a64_flagm_setf8_w0		
A64/dpreg/setf/SETF16_only_setf	A64	SETF16_only_setf	SETF16		SETF16<rule:SPACE><rule:WnOrWZR>	32	0xfffffc1f	0x3a00480d	27	FEAT_FlagM	SETF	8dcdbe331743dda925787c855318fb4888132abc3eb19ee99737a5aceac1644e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SETF16	1330	exact		False	a64_flagm_setf16_wzr		
A64/dpreg/condcmp_reg/CCMN_32_condcmp_reg	A64	CCMN_32_condcmp_reg	CCMN		CCMN<rule:SPACE><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:COMMA><rule:hash><rule:nzcv><rule:COMMA><rule:cond_option>	32	0xffe00c10	0x3a400000	14		CCMN_reg	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CCMN	444	exact		True	cycle2_p113_a64_ccmn_32_reg		
A64/dpreg/condcmp_reg/CCMP_32_condcmp_reg	A64	CCMP_32_condcmp_reg	CCMP		CCMP<rule:SPACE><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:COMMA><rule:hash><rule:nzcv><rule:COMMA><rule:cond_option>	32	0xffe00c10	0x7a400000	14		CCMP_reg	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CCMP	443	exact		True	cycle2_p113_a64_ccmp_32_reg		
A64/dpreg/condcmp_reg/CCMN_64_condcmp_reg	A64	CCMN_64_condcmp_reg	CCMN		CCMN<rule:SPACE><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:COMMA><rule:hash><rule:nzcv><rule:COMMA><rule:cond_option>	32	0xffe00c10	0xba400000	14		CCMN_reg	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CCMN	444	exact		True	cycle2_p113_a64_ccmn_64_reg		
A64/dpreg/condcmp_reg/CCMP_64_condcmp_reg	A64	CCMP_64_condcmp_reg	CCMP		CCMP<rule:SPACE><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:COMMA><rule:hash><rule:nzcv><rule:COMMA><rule:cond_option>	32	0xffe00c10	0xfa400000	14		CCMP_reg	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CCMP	443	exact		True	cycle2_p113_a64_ccmp_64_reg		
A64/dpreg/condcmp_imm/CCMN_32_condcmp_imm	A64	CCMN_32_condcmp_imm	CCMN		CCMN<rule:SPACE><rule:WnOrWZR><rule:COMMA><rule:hash><rule:imm__19><rule:COMMA><rule:hash><rule:nzcv><rule:COMMA><rule:cond_option>	32	0xffe00c10	0x3a400800	14		CCMN_imm	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CCMN	444	exact		True	cycle2_p113_a64_ccmn_32_imm		
A64/dpreg/condcmp_imm/CCMP_32_condcmp_imm	A64	CCMP_32_condcmp_imm	CCMP		CCMP<rule:SPACE><rule:WnOrWZR><rule:COMMA><rule:hash><rule:imm__19><rule:COMMA><rule:hash><rule:nzcv><rule:COMMA><rule:cond_option>	32	0xffe00c10	0x7a400800	14		CCMP_imm	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CCMP	443	exact		True	cycle2_p113_a64_ccmp_32_imm		
A64/dpreg/condcmp_imm/CCMN_64_condcmp_imm	A64	CCMN_64_condcmp_imm	CCMN		CCMN<rule:SPACE><rule:XnOrXZR__11><rule:COMMA><rule:hash><rule:imm__19><rule:COMMA><rule:hash><rule:nzcv><rule:COMMA><rule:cond_option>	32	0xffe00c10	0xba400800	14		CCMN_imm	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CCMN	444	exact		True	cycle2_p113_a64_ccmn_64_imm		
A64/dpreg/condcmp_imm/CCMP_64_condcmp_imm	A64	CCMP_64_condcmp_imm	CCMP		CCMP<rule:SPACE><rule:XnOrXZR__11><rule:COMMA><rule:hash><rule:imm__19><rule:COMMA><rule:hash><rule:nzcv><rule:COMMA><rule:cond_option>	32	0xffe00c10	0xfa400800	14		CCMP_imm	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CCMP	443	exact		True	cycle2_p113_a64_ccmp_64_imm		
A64/dpreg/condsel/CSEL_32_condsel	A64	CSEL_32_condsel	CSEL		CSEL<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:COMMA><rule:cond_option>	32	0xffe00c00	0x1a800000	13		CSEL	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CSEL	315	exact		True	a64_csel_32_exact		
A64/dpreg/condsel/CSINC_32_condsel	A64	CSINC_32_condsel	CSINC	CINC,CSET	CSINC<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:COMMA><rule:cond_option>	32	0xffe00c00	0x1a800400	13		CSINC	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CSINC	316	exact		True	a64_extra_cset_alias,a64_extra_csinc		
A64/dpreg/condsel/CSINV_32_condsel	A64	CSINV_32_condsel	CSINV	CINV,CSETM	CSINV<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:COMMA><rule:cond_option>	32	0xffe00c00	0x5a800000	13		CSINV	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CSINV	317	exact		True	a64_extra_csetm_alias		
A64/dpreg/condsel/CSNEG_32_condsel	A64	CSNEG_32_condsel	CSNEG	CNEG	CSNEG<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:COMMA><rule:cond_option>	32	0xffe00c00	0x5a800400	13		CSNEG	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CSNEG	318	exact		True	a64_extra_csneg		
A64/dpreg/condsel/CSEL_64_condsel	A64	CSEL_64_condsel	CSEL		CSEL<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:COMMA><rule:cond_option>	32	0xffe00c00	0x9a800000	13		CSEL	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CSEL	315	exact		True	a64_extra_csel		
A64/dpreg/condsel/CSINC_64_condsel	A64	CSINC_64_condsel	CSINC	CINC,CSET	CSINC<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:COMMA><rule:cond_option>	32	0xffe00c00	0x9a800400	13		CSINC	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CSINC	316	exact		True	a64_extra_cinc_alias		
A64/dpreg/condsel/CSINV_64_condsel	A64	CSINV_64_condsel	CSINV	CINV,CSETM	CSINV<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:COMMA><rule:cond_option>	32	0xffe00c00	0xda800000	13		CSINV	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CSINV	317	exact		True	a64_extra_cinv_alias,a64_extra_csinv		
A64/dpreg/condsel/CSNEG_64_condsel	A64	CSNEG_64_condsel	CSNEG	CNEG	CSNEG<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:COMMA><rule:cond_option>	32	0xffe00c00	0xda800400	13		CSNEG	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CSNEG	318	exact		True	a64_extra_cneg_alias		
A64/dpreg/dp_3src/MADD_32A_dp_3src	A64	MADD_32A_dp_3src	MADD	MUL	MADD<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6><rule:COMMA><rule:WaOrWZR>	32	0xffe08000	0x1b000000	12		MADD	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	MADD	319	exact		True	cycle4_p063_a64_madd_32		
A64/dpreg/dp_3src/MSUB_32A_dp_3src	A64	MSUB_32A_dp_3src	MSUB	MNEG	MSUB<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6><rule:COMMA><rule:WaOrWZR__2>	32	0xffe08000	0x1b008000	12		MSUB	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	MSUB	320	exact		True	a64_extra_mneg_alias,a64_extra_msub		
A64/dpreg/dp_3src/MADD_64A_dp_3src	A64	MADD_64A_dp_3src	MADD	MUL	MADD<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__13><rule:COMMA><rule:XmOrXZR__9><rule:COMMA><rule:XaOrXZR>	32	0xffe08000	0x9b000000	12		MADD	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	MADD	319	exact		True	a64_extra_madd,a64_extra_mul_alias		
A64/dpreg/dp_3src/MSUB_64A_dp_3src	A64	MSUB_64A_dp_3src	MSUB	MNEG	MSUB<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__13><rule:COMMA><rule:XmOrXZR__9><rule:COMMA><rule:XaOrXZR__2>	32	0xffe08000	0x9b008000	12		MSUB	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	MSUB	320	exact		True	cycle4_p064_a64_msub_64		
A64/dpreg/dp_3src/SMADDL_64WA_dp_3src	A64	SMADDL_64WA_dp_3src	SMADDL	SMULL	SMADDL<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6><rule:COMMA><rule:XaOrXZR>	32	0xffe08000	0x9b200000	12		SMADDL	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SMADDL	1403	exact		False	cycle5_p196_a64_smaddl		
A64/dpreg/dp_3src/SMSUBL_64WA_dp_3src	A64	SMSUBL_64WA_dp_3src	SMSUBL	SMNEGL	SMSUBL<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6><rule:COMMA><rule:XaOrXZR__2>	32	0xffe08000	0x9b208000	12		SMSUBL	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SMSUBL	1448	exact		False	cycle5_p197_a64_smsubl		
A64/dpreg/dp_3src/SMULH_64_dp_3src	A64	SMULH_64_dp_3src	SMULH		SMULH<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__13><rule:COMMA><rule:XmOrXZR__9>	32	0xffe0fc00	0x9b407c00	17		SMULH	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SMULH	361	exact		True	cycle4_p065_a64_smulh		
A64/dpreg/dp_3src/MADDPT_64A_dp_3src	A64	MADDPT_64A_dp_3src	MADDPT		MADDPT<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__13><rule:COMMA><rule:XmOrXZR__9><rule:COMMA><rule:XaOrXZR>	32	0xffe08000	0x9b600000	12	FEAT_CPA	MADDPT	167582569f70c84e997c25de6e656c89dfe4ee7fb2f406ec52cae0c93006c1f4	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	MADDPT	1109	exact		False	cycle5_p198_a64_maddpt		
A64/dpreg/dp_3src/MSUBPT_64A_dp_3src	A64	MSUBPT_64A_dp_3src	MSUBPT		MSUBPT<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__13><rule:COMMA><rule:XmOrXZR__9><rule:COMMA><rule:XaOrXZR__2>	32	0xffe08000	0x9b608000	12	FEAT_CPA	MSUBPT	167582569f70c84e997c25de6e656c89dfe4ee7fb2f406ec52cae0c93006c1f4	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	MSUBPT	1126	exact		False	cycle5_p199_a64_msubpt		
A64/dpreg/dp_3src/UMADDL_64WA_dp_3src	A64	UMADDL_64WA_dp_3src	UMADDL	UMULL	UMADDL<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6><rule:COMMA><rule:XaOrXZR>	32	0xffe08000	0x9ba00000	12		UMADDL	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	UMADDL	1764	exact		False	cycle5_p200_a64_umaddl		
A64/dpreg/dp_3src/UMSUBL_64WA_dp_3src	A64	UMSUBL_64WA_dp_3src	UMSUBL	UMNEGL	UMSUBL<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6><rule:COMMA><rule:XaOrXZR__2>	32	0xffe08000	0x9ba08000	12		UMSUBL	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	UMSUBL	1786	exact		False	cycle5_p201_a64_umsubl		
A64/dpreg/dp_3src/UMULH_64_dp_3src	A64	UMULH_64_dp_3src	UMULH		UMULH<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__13><rule:COMMA><rule:XmOrXZR__9>	32	0xffe0fc00	0x9bc07c00	17		UMULH	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	UMULH	362	exact		True	cycle4_p066_a64_umulh		
A64/simd_dp/cryptoaes/AESE_B_cryptoaes	A64	AESE_B_cryptoaes	AESE		AESE<rule:SPACE><rule:Vd__4>.16B<rule:COMMA><rule:Vn__6>.16B	32	0xfffffc00	0x4e284800	22	FEAT_AES	AESE_advsimd	2114986cdfa8e78d4c70cdb832dddc9a0db1df27b4b22aff296b4c31e8efbe77	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AESE	532	exact		True	cycle250_a64_advsimd_aese		
A64/simd_dp/cryptoaes/AESD_B_cryptoaes	A64	AESD_B_cryptoaes	AESD		AESD<rule:SPACE><rule:Vd__4>.16B<rule:COMMA><rule:Vn__6>.16B	32	0xfffffc00	0x4e285800	22	FEAT_AES	AESD_advsimd	2114986cdfa8e78d4c70cdb832dddc9a0db1df27b4b22aff296b4c31e8efbe77	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AESD	530	exact		True	cycle250_a64_advsimd_aesd		
A64/simd_dp/cryptoaes/AESMC_B_cryptoaes	A64	AESMC_B_cryptoaes	AESMC		AESMC<rule:SPACE><rule:Vd>.16B<rule:COMMA><rule:Vn>.16B	32	0xfffffc00	0x4e286800	22	FEAT_AES	AESMC_advsimd	2114986cdfa8e78d4c70cdb832dddc9a0db1df27b4b22aff296b4c31e8efbe77	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AESMC	535	exact		True	cycle250_a64_advsimd_aesmc		
A64/simd_dp/cryptoaes/AESIMC_B_cryptoaes	A64	AESIMC_B_cryptoaes	AESIMC		AESIMC<rule:SPACE><rule:Vd>.16B<rule:COMMA><rule:Vn>.16B	32	0xfffffc00	0x4e287800	22	FEAT_AES	AESIMC_advsimd	2114986cdfa8e78d4c70cdb832dddc9a0db1df27b4b22aff296b4c31e8efbe77	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AESIMC	534	exact		True	cycle250_a64_advsimd_aesimc,cycle250_a64_advsimd_aesimc_big_endian		
A64/simd_dp/cryptosha3/SHA1C_QSV_cryptosha3	A64	SHA1C_QSV_cryptosha3	SHA1C		SHA1C<rule:SPACE><rule:Qd><rule:COMMA><rule:Sn__2><rule:COMMA><rule:Vm__7>.4S	32	0xffe0fc00	0x5e000000	17	FEAT_SHA1	SHA1C_advsimd	f20b28e85de55792f11a0653263824efbe3175ba5b656caea5c78e6c6059b055	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SHA1C	1364	exact		True	a64_advsimd_sha1c		
A64/simd_dp/cryptosha3/SHA1P_QSV_cryptosha3	A64	SHA1P_QSV_cryptosha3	SHA1P		SHA1P<rule:SPACE><rule:Qd><rule:COMMA><rule:Sn__2><rule:COMMA><rule:Vm__7>.4S	32	0xffe0fc00	0x5e001000	17	FEAT_SHA1	SHA1P_advsimd	f20b28e85de55792f11a0653263824efbe3175ba5b656caea5c78e6c6059b055	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SHA1P	1367	exact		True	a64_advsimd_sha1p		
A64/simd_dp/cryptosha3/SHA1M_QSV_cryptosha3	A64	SHA1M_QSV_cryptosha3	SHA1M		SHA1M<rule:SPACE><rule:Qd><rule:COMMA><rule:Sn__2><rule:COMMA><rule:Vm__7>.4S	32	0xffe0fc00	0x5e002000	17	FEAT_SHA1	SHA1M_advsimd	f20b28e85de55792f11a0653263824efbe3175ba5b656caea5c78e6c6059b055	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SHA1M	1366	exact		True	a64_advsimd_sha1m		
