form_id	internal_name	mnemonic	assembly_template	feature_condition_id	condition_digest	preferred_digest	operation_id
A64/dpreg/dp_2src/LSLV_32_dp_2src	LSL	LSL	LSL<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__4>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	LSL_LSLV
A64/dpreg/dp_2src/LSLV_64_dp_2src	LSL	LSL	LSL<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__7>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	LSL_LSLV
A64/dpreg/dp_2src/LSRV_32_dp_2src	LSR	LSR	LSR<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__4>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	LSR_LSRV
A64/dpreg/dp_2src/LSRV_64_dp_2src	LSR	LSR	LSR<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__7>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	LSR_LSRV
A64/dpreg/dp_2src/RORV_32_dp_2src	ROR	ROR	ROR<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__4>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	ROR_RORV
A64/dpreg/dp_2src/RORV_64_dp_2src	ROR	ROR	ROR<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__7>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	ROR_RORV
A64/dpreg/dp_2src/SUBPS_64S_dp_2src	CMPP	CMPP	CMPP<rule:SPACE><rule:XnSP_option__6><rule:COMMA><rule:XmSP_option__2>	173	baf959bb5dce9792a3da20bd3b35255208f9e018794b5fbca625969683b5173c	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	CMPP_SUBPS
A64/dpreg/dp_3src/MADD_32A_dp_3src	MUL	MUL	MUL<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6>	0	fb49a9aef3bbb9437007467269ea60eb60505b24a1fe06c3dd1132fd2384f5a7	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	MUL_MADD
A64/dpreg/dp_3src/MADD_64A_dp_3src	MUL	MUL	MUL<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__13><rule:COMMA><rule:XmOrXZR__9>	0	fb49a9aef3bbb9437007467269ea60eb60505b24a1fe06c3dd1132fd2384f5a7	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	MUL_MADD
A64/dpreg/dp_3src/MSUB_32A_dp_3src	MNEG	MNEG	MNEG<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6>	0	fb49a9aef3bbb9437007467269ea60eb60505b24a1fe06c3dd1132fd2384f5a7	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	MNEG_MSUB
A64/dpreg/dp_3src/MSUB_64A_dp_3src	MNEG	MNEG	MNEG<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__13><rule:COMMA><rule:XmOrXZR__9>	0	fb49a9aef3bbb9437007467269ea60eb60505b24a1fe06c3dd1132fd2384f5a7	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	MNEG_MSUB
A64/dpreg/dp_3src/SMADDL_64WA_dp_3src	SMULL	SMULL	SMULL<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6>	0	fb49a9aef3bbb9437007467269ea60eb60505b24a1fe06c3dd1132fd2384f5a7	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	SMULL_SMADDL
A64/dpreg/dp_3src/SMSUBL_64WA_dp_3src	SMNEGL	SMNEGL	SMNEGL<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6>	0	fb49a9aef3bbb9437007467269ea60eb60505b24a1fe06c3dd1132fd2384f5a7	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	SMNEGL_SMSUBL
A64/dpreg/dp_3src/UMADDL_64WA_dp_3src	UMULL	UMULL	UMULL<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6>	0	fb49a9aef3bbb9437007467269ea60eb60505b24a1fe06c3dd1132fd2384f5a7	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	UMULL_UMADDL
A64/dpreg/dp_3src/UMSUBL_64WA_dp_3src	UMNEGL	UMNEGL	UMNEGL<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:WnOrWZR__5><rule:COMMA><rule:WmOrWZR__6>	0	fb49a9aef3bbb9437007467269ea60eb60505b24a1fe06c3dd1132fd2384f5a7	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	UMNEGL_UMSUBL
A64/dpreg/log_shift/ANDS_32_log_shift	TST	TST	TST<rule:SPACE><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__4>	0	61356a75e0624d24922637b174a5e5f8952d83871def68efa1c656039dd80c09	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	TST_ANDS_log_shift
A64/dpreg/log_shift/ANDS_64_log_shift	TST	TST	TST<rule:SPACE><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__5>	0	61356a75e0624d24922637b174a5e5f8952d83871def68efa1c656039dd80c09	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	TST_ANDS_log_shift
A64/dpreg/log_shift/ORN_32_log_shift	MVN	MVN	MVN<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WmOrWZR__3><rule:optional_shift__4>	0	337a8434c9b7ffef1a057501cd469fbea48bc64f4ec65bc84b5c09ceec54c28c	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	MVN_ORN_log_shift
A64/dpreg/log_shift/ORN_64_log_shift	MVN	MVN	MVN<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XmOrXZR><rule:optional_shift__5>	0	337a8434c9b7ffef1a057501cd469fbea48bc64f4ec65bc84b5c09ceec54c28c	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	MVN_ORN_log_shift
A64/dpreg/log_shift/ORR_32_log_shift	MOV	MOV	MOV<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WmOrWZR__3>	0	30f92b3e0e4cf0c4000f75c3fa6301f2dab0961cf8c2c5546600227caa939b6e	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	MOV_ORR_log_shift
A64/dpreg/log_shift/ORR_64_log_shift	MOV	MOV	MOV<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XmOrXZR>	0	30f92b3e0e4cf0c4000f75c3fa6301f2dab0961cf8c2c5546600227caa939b6e	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	MOV_ORR_log_shift
A64/ldst/memop/LDADDB_32_memop	STADDB	STADDB	STADDB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STADDB_LDADDB
A64/ldst/memop/LDADDH_32_memop	STADDH	STADDH	STADDH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STADDH_LDADDH
A64/ldst/memop/LDADDLB_32_memop	STADDLB	STADDLB	STADDLB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STADDB_LDADDB
A64/ldst/memop/LDADDLH_32_memop	STADDLH	STADDLH	STADDLH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STADDH_LDADDH
A64/ldst/memop/LDADDL_32_memop	STADDL	STADDL	STADDL<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STADD_LDADD
A64/ldst/memop/LDADDL_64_memop	STADDL	STADDL	STADDL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STADD_LDADD
A64/ldst/memop/LDADD_32_memop	STADD	STADD	STADD<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STADD_LDADD
A64/ldst/memop/LDADD_64_memop	STADD	STADD	STADD<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STADD_LDADD
A64/ldst/memop/LDCLRB_32_memop	STCLRB	STCLRB	STCLRB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STCLRB_LDCLRB
A64/ldst/memop/LDCLRH_32_memop	STCLRH	STCLRH	STCLRH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STCLRH_LDCLRH
A64/ldst/memop/LDCLRLB_32_memop	STCLRLB	STCLRLB	STCLRLB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STCLRB_LDCLRB
A64/ldst/memop/LDCLRLH_32_memop	STCLRLH	STCLRLH	STCLRLH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STCLRH_LDCLRH
A64/ldst/memop/LDCLRL_32_memop	STCLRL	STCLRL	STCLRL<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STCLR_LDCLR
A64/ldst/memop/LDCLRL_64_memop	STCLRL	STCLRL	STCLRL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STCLR_LDCLR
A64/ldst/memop/LDCLR_32_memop	STCLR	STCLR	STCLR<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STCLR_LDCLR
A64/ldst/memop/LDCLR_64_memop	STCLR	STCLR	STCLR<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STCLR_LDCLR
A64/ldst/memop/LDEORB_32_memop	STEORB	STEORB	STEORB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STEORB_LDEORB
A64/ldst/memop/LDEORH_32_memop	STEORH	STEORH	STEORH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STEORH_LDEORH
A64/ldst/memop/LDEORLB_32_memop	STEORLB	STEORLB	STEORLB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STEORB_LDEORB
A64/ldst/memop/LDEORLH_32_memop	STEORLH	STEORLH	STEORLH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STEORH_LDEORH
A64/ldst/memop/LDEORL_32_memop	STEORL	STEORL	STEORL<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STEOR_LDEOR
A64/ldst/memop/LDEORL_64_memop	STEORL	STEORL	STEORL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STEOR_LDEOR
A64/ldst/memop/LDEOR_32_memop	STEOR	STEOR	STEOR<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STEOR_LDEOR
A64/ldst/memop/LDEOR_64_memop	STEOR	STEOR	STEOR<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STEOR_LDEOR
A64/ldst/memop/LDSETB_32_memop	STSETB	STSETB	STSETB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSETB_LDSETB
A64/ldst/memop/LDSETH_32_memop	STSETH	STSETH	STSETH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSETH_LDSETH
A64/ldst/memop/LDSETLB_32_memop	STSETLB	STSETLB	STSETLB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSETB_LDSETB
A64/ldst/memop/LDSETLH_32_memop	STSETLH	STSETLH	STSETLH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSETH_LDSETH
A64/ldst/memop/LDSETL_32_memop	STSETL	STSETL	STSETL<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSET_LDSET
A64/ldst/memop/LDSETL_64_memop	STSETL	STSETL	STSETL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSET_LDSET
A64/ldst/memop/LDSET_32_memop	STSET	STSET	STSET<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSET_LDSET
A64/ldst/memop/LDSET_64_memop	STSET	STSET	STSET<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSET_LDSET
A64/ldst/memop/LDSMAXB_32_memop	STSMAXB	STSMAXB	STSMAXB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMAXB_LDSMAXB
A64/ldst/memop/LDSMAXH_32_memop	STSMAXH	STSMAXH	STSMAXH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMAXH_LDSMAXH
A64/ldst/memop/LDSMAXLB_32_memop	STSMAXLB	STSMAXLB	STSMAXLB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMAXB_LDSMAXB
A64/ldst/memop/LDSMAXLH_32_memop	STSMAXLH	STSMAXLH	STSMAXLH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMAXH_LDSMAXH
A64/ldst/memop/LDSMAXL_32_memop	STSMAXL	STSMAXL	STSMAXL<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMAX_LDSMAX
A64/ldst/memop/LDSMAXL_64_memop	STSMAXL	STSMAXL	STSMAXL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMAX_LDSMAX
A64/ldst/memop/LDSMAX_32_memop	STSMAX	STSMAX	STSMAX<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMAX_LDSMAX
A64/ldst/memop/LDSMAX_64_memop	STSMAX	STSMAX	STSMAX<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMAX_LDSMAX
A64/ldst/memop/LDSMINB_32_memop	STSMINB	STSMINB	STSMINB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMINB_LDSMINB
A64/ldst/memop/LDSMINH_32_memop	STSMINH	STSMINH	STSMINH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMINH_LDSMINH
A64/ldst/memop/LDSMINLB_32_memop	STSMINLB	STSMINLB	STSMINLB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMINB_LDSMINB
A64/ldst/memop/LDSMINLH_32_memop	STSMINLH	STSMINLH	STSMINLH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMINH_LDSMINH
A64/ldst/memop/LDSMINL_32_memop	STSMINL	STSMINL	STSMINL<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMIN_LDSMIN
A64/ldst/memop/LDSMINL_64_memop	STSMINL	STSMINL	STSMINL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMIN_LDSMIN
A64/ldst/memop/LDSMIN_32_memop	STSMIN	STSMIN	STSMIN<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMIN_LDSMIN
A64/ldst/memop/LDSMIN_64_memop	STSMIN	STSMIN	STSMIN<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STSMIN_LDSMIN
A64/ldst/memop/LDUMAXB_32_memop	STUMAXB	STUMAXB	STUMAXB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STUMAXB_LDUMAXB
A64/ldst/memop/LDUMAXH_32_memop	STUMAXH	STUMAXH	STUMAXH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STUMAXH_LDUMAXH
A64/ldst/memop/LDUMAXLB_32_memop	STUMAXLB	STUMAXLB	STUMAXLB<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STUMAXB_LDUMAXB
A64/ldst/memop/LDUMAXLH_32_memop	STUMAXLH	STUMAXLH	STUMAXLH<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STUMAXH_LDUMAXH
A64/ldst/memop/LDUMAXL_32_memop	STUMAXL	STUMAXL	STUMAXL<rule:SPACE><rule:WsOrWZR><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STUMAX_LDUMAX
A64/ldst/memop/LDUMAXL_64_memop	STUMAXL	STUMAXL	STUMAXL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA>[<rule:XnSP_option>]	166	ec5bc43155216415964025494ae73983aebdc2203615c0e1bf69a35273240fde	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	STUMAX_LDUMAX
