binding_set_id	first_binding	binding_count	digest
1120	11319	4	de6f66d0a5850b4c80dfea6f1af4350eae72576e04ab9adcd630f8df48995597
1121	11323	4	572986e6dd7896dfb4107c4c9f4e4213ba8bf411db2da84e7ea5a91104c89391
1122	11327	4	e5457e4ad1e38e55e69198f94af5e8d372f0be6c367cc4a0f01fee287c659f75
1123	11331	3	feb3c83b1cc9466f17fd07ee0b4c7c799e1ee05646ed01621969e907a5cdbf39
1124	11334	3	016328a85efbae1790b195a30dd42fc00dcb7dfe70e6da70937d7409c5651c18
1125	11337	4	f8a9514ada9c429c7a5b4ce803854881c0bfc368378c080160c3c8c5d845d7a0
1126	11341	3	de3ab3f9b7b350d90a21dabeb2f115c36634c1d7131b2db62d5faf91f03761bf
1127	11344	4	15b810833fde470c26a4e9062a4847226b09950faa46cd8764632fd14dc07561
1128	11348	4	c5cece53ae05e09aa24cd6060b8e9221b6ae598f0d55944d4aceae67ee3ba699
1129	11352	4	26c6f7d2579d7002fb44f767cff7fcfb37d71d038523364b2cbac5a5fbacf9c4
1130	11356	4	1f5fa3b8f46d15367c95c064c45677c735b40a95f978756117f57cd25026d519
1131	11360	5	51e7099109e4c01026bd5bab214ff9d71a86616ef306f00309d63b3b36fb894b
1132	11365	4	c730fc43259dbb48fe0f8d5d4ff3a0c98fd20e9165508bca2773edae307fcf46
1133	11369	4	1648f358db5b0ae78f45743089f16a46785419fbbb9033e6283718fdf9cdd90a
1134	11373	4	81f4da29d8dfc8a1f6dfb3095497eb3da917d4be0c7ae978ec8a3afceb50b708
1135	11377	4	09c4bd6e241730994d034f3ebd808fda1e4cba930bdc6d7a1e78ee1884c97a33
1136	11381	5	9110d78539f7755b0dfb3ab3c2482901c6fa1be4e7b856863cb6dcb7c367543f
1137	11386	4	33113cbc959d0ae201a97abe09a625934c25fd9ff2025fcdd61504e922649348
1138	11390	7	8221aef94ddab3d69832e95377378aa872e410a4c25c63ebbd618885283bad57
1139	11397	7	579b8c8e1b9af9311e4482b777957fe12fe615f7d3b6b8e18b0a8425eea1025f
1140	11404	3	9bd0d2fcd357ef409dba225b0052ee21f67675981fdc9281fd868b2675dba4b7
1141	11407	4	590273f3562a06207ff2736a384759e2b7bab5276c9b4dbe6f5703b54deb5049
1142	11411	4	968271795f24f4e0ffc11ca8e7347aa5fa3ae08c09e04291a929705d035fa25e
1143	11415	3	cc3a74c1d26e224e7de00b4ded88e6da2e2e0d3614f4a10c4b58db656a568e4c
1144	11418	4	311a7645f3c4b380c3d1914ad5a305e293b40416bb2f47bf98f94d60d8fa25da
1145	11422	4	88d4933cb498470d9ef6418591e4ae4e31c9f8fbe7c275221d581e02cbc55785
1146	11426	6	73867b6e244d9892d15f81e59b0cf77ad7b9e202f8d12f269a40e9009fe23a7a
1147	11432	6	bea55f6abae4403842be5b571a3c2abd333180bd68b8c64d7cc49cdd58d898e5
1148	11438	4	6ce4609cb06eba5572b2031d909a347149e2a8798aa0d10134a4dc1d893fa1f9
1149	11442	5	a664bb92d839f7dc8f1484822dfd1e43a991e0c5e53332c092d0c3eb45c1d0e6
1150	11447	4	509558ec71407ffa5589613d34dc730a6d36f520951359c35bff84e27e1aa1be
1151	11451	4	8296b1d59fcd535de5ab3b49905bb3cd235e577c2fa7361c69d940c84aeaeab2
1152	11455	4	4119703b7cb07260153c7c93bae587276d72e2c681f802421a74191cfd2047bf
1153	11459	3	d4f40658e8aa540ff506503ae2559edc8fa213344741d064db748f048306a21b
1154	11462	4	90206db6cd3040b3ca98cfbfdf9bed5bb2c24f10134b8fe6a89c7bda6bdf3a21
1155	11466	4	16c4de2cc93a515e8529bf7122f75ac9a01b05407f94aabd05a7fc9237f9d515
1156	11470	4	2eae50a7f67710abd5de9a7462e28c3910d8c779a9e3457c5124ed0408a2b3fd
1157	11474	4	ea76edfc91669e6ce326f690286e346cb9c7d5567125ada865dd17b6d36468dc
1158	11478	4	5daadd4a8ba509a5e222d6fb123da4a6eb08c9f90f5b85bf2340af62b697f67e
1159	11482	6	2aaa454bbb7f9298f0672164eae2dbf0a20ceb0a3290607d0a956776c68f7567
1160	11488	3	236dcd01f0dd4dc59ed14e117498eb799b80d5f994c7b49fe4c31b1617e7bd13
1161	11491	4	661df6cc05aece1105a1e232c53fb33add08457545a0362aa1a8cfe9e8766351
1162	11495	4	9248b3891171ceef10fdc5c36ac67f9ebe947c5709271794bb9dbe059a5fcea4
1163	11499	4	83fe4389d10c53c7c04963dcd0cfdc22d46dc947663ee27530d60ea58b600c83
1164	11503	6	4fd40bb2a4ca42cd8ce8fc867f2ea3501801efe38d310086d511d36df848c659
1165	11509	6	c9072327ec8cc31258453a1ac378dfbd19942537e4f2eed20fe67b33b35b69ca
1166	11515	5	ea197e869fe2596806f7e4dee3b829febca0bc0a53adbb444d58af53517fbf23
1167	11520	4	d65bc4d6e36f780e07241f23e60ea06efadf17ae64250b6d33f6fd2b2ba1e8a2
1168	11524	3	78b4447c4368cf8fabab52ed67288aa12cdc3a6caf0618f32b133a3efad7e413
1169	11527	3	5432be63c59372d0756f2aa8d8bd26feb396ad76d88e8378b7eb2a10eb7a2e54
1170	11530	3	c6362ab3e3b7447d9d4186166a758cbb9fd05c936023ddd8ebcee045be15a257
1171	11533	8	dc7c9bf25baec7c38bfdf78d3a4d8c17cf293546eaf4b07be196a0f718810831
1172	11541	6	2dd208ed2c553764e49032d65505d7e531f06937247b994d2f0dd528b8dbb7fd
1173	11547	4	680886967fc603c385f196efd03888ecd1495cc027f6c0682bdac93a3a222f6c
1174	11551	4	d4c2bd7eca782e2335d66563a8e0b1b08a0851d428bfdfd033babc1c1b5672ef
1175	11555	4	b33fc08e38f0adc1cac7145ebcaf8237574463264e51fb7cd4a8390d20aca3ce
1176	11559	3	468c8f1a5562338d72116750c05c666b2cd3953194b73000624c914a58590bb8
1177	11562	3	8ebb145f245abe269951fa3591c75a23694b2b48941767e94b76e4ec2dc9754c
1178	11565	3	d580333d20348f7311fe382bcbe3664f6e0bb27a68c8a65cac17f797349213b5
1179	11568	2	b04d03f0bf3669a75a6ab53ad38aff1b23ed0e9066abbf64726b95bb8bc49fd4
1180	11570	2	b448c774e5b3eb0d78140921a08128b477fdfdc9bc3811d06521d363d0c1cfbe
1181	11572	4	241245b90dc85922471fa7795474dfc32c924a6619f4ea64e1e0244562cb88fa
1182	11576	4	1dcbd940bdd894aef9c2614f92a28d78a02268d7ae0e326f68056c9723f3609b
1183	11580	2	673e58d8a8b84b718c1edd171bb8953d40ef111b77bab4d7fc7b8093b84e0efc
1184	11582	3	7edbace5eaa8a8e9648b7ca479f5891772e183eb4926137469934abd41c470e7
1185	11585	4	51411e0c7a0ecede1f348e05b4a31820130349b01dcdab3a76f05b15794dc82f
1186	11589	2	8230b6c8248df8ec5d28fe7b2cff47a52ecddc979bc0ddf627c624301b731ad1
1187	11591	4	7ff9460b69793d6c78dd6d6f7484b4e553e5077a79231716d148e87ee42efb88
1188	11595	3	048fc4ae2ed037495822b668d32d3d443512c9ba0d71a0d19456930649d23598
1189	11598	3	42204ed8afb8cf1681436102c4538728bf829f3e51da421a7b9941ac29a776b7
1190	11601	4	21a6610d7a106f22b272f125768de43b80b9e1757f95932ddc0c9e8c8cdac5d9
1191	11605	3	545d7e02db1f72d30fab3e9bb7762579e537e0167f423a0c1e366393f4bf64d8
1192	11608	3	ceb5885abaa0c83d04579c83b818c545be526cce8472cd60b5c95cefc28ad617
1193	11611	1	d17030e78466f295ff5920210f46dd036f8c295cf1569e0405b7d6d5d9cf24c1
1194	11612	4	1d6c7892a216ccb379e834211f081ccb17ac1fe972aa40f07f68fac4e7b87fe5
1195	11616	1	9d0a00f83c862ac606acb6971351465571fb22f4070dd5f9a2a08c0c089c0f51
1196	11617	4	30a9e1856cee90c918cfe7e10027b9bef215b2df79fca875f6aff947702238d1
