iform_id	iform	iclass	iclass_id
7635	VPMULTISHIFTQB_ZMMu8_MASKmskw_ZMMu8_ZMMu64_AVX512	VPMULTISHIFTQB	1100
7636	VPMULUDQ_XMMdq_XMMdq_MEMdq	VPMULUDQ	661
7637	VPMULUDQ_XMMdq_XMMdq_XMMdq	VPMULUDQ	661
7638	VPMULUDQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VPMULUDQ	661
7639	VPMULUDQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VPMULUDQ	661
7640	VPMULUDQ_YMMqq_YMMqq_MEMqq	VPMULUDQ	661
7641	VPMULUDQ_YMMqq_YMMqq_YMMqq	VPMULUDQ	661
7642	VPMULUDQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPMULUDQ	661
7643	VPMULUDQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPMULUDQ	661
7644	VPMULUDQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPMULUDQ	661
7645	VPMULUDQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPMULUDQ	661
7646	VPOPCNTB_XMMu8_MASKmskw_MEMu8_AVX512	VPOPCNTB	1085
7647	VPOPCNTB_XMMu8_MASKmskw_XMMu8_AVX512	VPOPCNTB	1085
7648	VPOPCNTB_YMMu8_MASKmskw_MEMu8_AVX512	VPOPCNTB	1085
7649	VPOPCNTB_YMMu8_MASKmskw_YMMu8_AVX512	VPOPCNTB	1085
7650	VPOPCNTB_ZMMu8_MASKmskw_MEMu8_AVX512	VPOPCNTB	1085
7651	VPOPCNTB_ZMMu8_MASKmskw_ZMMu8_AVX512	VPOPCNTB	1085
7652	VPOPCNTD_XMMu32_MASKmskw_MEMu32_AVX512	VPOPCNTD	716
7653	VPOPCNTD_XMMu32_MASKmskw_XMMu32_AVX512	VPOPCNTD	716
7654	VPOPCNTD_YMMu32_MASKmskw_MEMu32_AVX512	VPOPCNTD	716
7655	VPOPCNTD_YMMu32_MASKmskw_YMMu32_AVX512	VPOPCNTD	716
7656	VPOPCNTD_ZMMu32_MASKmskw_MEMu32_AVX512	VPOPCNTD	716
7657	VPOPCNTD_ZMMu32_MASKmskw_ZMMu32_AVX512	VPOPCNTD	716
7658	VPOPCNTQ_XMMu64_MASKmskw_MEMu64_AVX512	VPOPCNTQ	1087
7659	VPOPCNTQ_XMMu64_MASKmskw_XMMu64_AVX512	VPOPCNTQ	1087
7660	VPOPCNTQ_YMMu64_MASKmskw_MEMu64_AVX512	VPOPCNTQ	1087
7661	VPOPCNTQ_YMMu64_MASKmskw_YMMu64_AVX512	VPOPCNTQ	1087
7662	VPOPCNTQ_ZMMu64_MASKmskw_MEMu64_AVX512	VPOPCNTQ	1087
7663	VPOPCNTQ_ZMMu64_MASKmskw_ZMMu64_AVX512	VPOPCNTQ	1087
7664	VPOPCNTW_XMMu16_MASKmskw_MEMu16_AVX512	VPOPCNTW	1086
7665	VPOPCNTW_XMMu16_MASKmskw_XMMu16_AVX512	VPOPCNTW	1086
7666	VPOPCNTW_YMMu16_MASKmskw_MEMu16_AVX512	VPOPCNTW	1086
7667	VPOPCNTW_YMMu16_MASKmskw_YMMu16_AVX512	VPOPCNTW	1086
7668	VPOPCNTW_ZMMu16_MASKmskw_MEMu16_AVX512	VPOPCNTW	1086
7669	VPOPCNTW_ZMMu16_MASKmskw_ZMMu16_AVX512	VPOPCNTW	1086
7670	VPORD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512	VPORD	1033
7671	VPORD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512	VPORD	1033
7672	VPORD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	VPORD	1033
7673	VPORD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	VPORD	1033
7674	VPORD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	VPORD	1033
7675	VPORD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	VPORD	1033
7676	VPORQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VPORQ	1034
7677	VPORQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VPORQ	1034
7678	VPORQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPORQ	1034
7679	VPORQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPORQ	1034
7680	VPORQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPORQ	1034
7681	VPORQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPORQ	1034
7682	VPOR_XMMdq_XMMdq_MEMdq	VPOR	652
7683	VPOR_XMMdq_XMMdq_XMMdq	VPOR	652
7684	VPOR_YMMqq_YMMqq_MEMqq	VPOR	652
7685	VPOR_YMMqq_YMMqq_YMMqq	VPOR	652
7686	VPPERM_XMMdq_XMMdq_MEMdq_XMMdq	VPPERM	882
7687	VPPERM_XMMdq_XMMdq_XMMdq_MEMdq	VPPERM	882
7688	VPPERM_XMMdq_XMMdq_XMMdq_XMMdq	VPPERM	882
7689	VPROLD_XMMu32_MASKmskw_MEMu32_IMM8_AVX512	VPROLD	1050
7690	VPROLD_XMMu32_MASKmskw_XMMu32_IMM8_AVX512	VPROLD	1050
7691	VPROLD_YMMu32_MASKmskw_MEMu32_IMM8_AVX512	VPROLD	1050
7692	VPROLD_YMMu32_MASKmskw_YMMu32_IMM8_AVX512	VPROLD	1050
7693	VPROLD_ZMMu32_MASKmskw_MEMu32_IMM8_AVX512	VPROLD	1050
7694	VPROLD_ZMMu32_MASKmskw_ZMMu32_IMM8_AVX512	VPROLD	1050
7695	VPROLQ_XMMu64_MASKmskw_MEMu64_IMM8_AVX512	VPROLQ	1051
7696	VPROLQ_XMMu64_MASKmskw_XMMu64_IMM8_AVX512	VPROLQ	1051
7697	VPROLQ_YMMu64_MASKmskw_MEMu64_IMM8_AVX512	VPROLQ	1051
7698	VPROLQ_YMMu64_MASKmskw_YMMu64_IMM8_AVX512	VPROLQ	1051
7699	VPROLQ_ZMMu64_MASKmskw_MEMu64_IMM8_AVX512	VPROLQ	1051
7700	VPROLQ_ZMMu64_MASKmskw_ZMMu64_IMM8_AVX512	VPROLQ	1051
7701	VPROLVD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512	VPROLVD	1046
7702	VPROLVD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512	VPROLVD	1046
7703	VPROLVD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	VPROLVD	1046
7704	VPROLVD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	VPROLVD	1046
7705	VPROLVD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	VPROLVD	1046
7706	VPROLVD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	VPROLVD	1046
7707	VPROLVQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VPROLVQ	1047
7708	VPROLVQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VPROLVQ	1047
7709	VPROLVQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPROLVQ	1047
7710	VPROLVQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPROLVQ	1047
7711	VPROLVQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPROLVQ	1047
7712	VPROLVQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPROLVQ	1047
7713	VPRORD_XMMu32_MASKmskw_MEMu32_IMM8_AVX512	VPRORD	1052
7714	VPRORD_XMMu32_MASKmskw_XMMu32_IMM8_AVX512	VPRORD	1052
7715	VPRORD_YMMu32_MASKmskw_MEMu32_IMM8_AVX512	VPRORD	1052
7716	VPRORD_YMMu32_MASKmskw_YMMu32_IMM8_AVX512	VPRORD	1052
7717	VPRORD_ZMMu32_MASKmskw_MEMu32_IMM8_AVX512	VPRORD	1052
7718	VPRORD_ZMMu32_MASKmskw_ZMMu32_IMM8_AVX512	VPRORD	1052
7719	VPRORQ_XMMu64_MASKmskw_MEMu64_IMM8_AVX512	VPRORQ	1053
7720	VPRORQ_XMMu64_MASKmskw_XMMu64_IMM8_AVX512	VPRORQ	1053
7721	VPRORQ_YMMu64_MASKmskw_MEMu64_IMM8_AVX512	VPRORQ	1053
7722	VPRORQ_YMMu64_MASKmskw_YMMu64_IMM8_AVX512	VPRORQ	1053
7723	VPRORQ_ZMMu64_MASKmskw_MEMu64_IMM8_AVX512	VPRORQ	1053
7724	VPRORQ_ZMMu64_MASKmskw_ZMMu64_IMM8_AVX512	VPRORQ	1053
7725	VPRORVD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512	VPRORVD	1048
7726	VPRORVD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512	VPRORVD	1048
7727	VPRORVD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	VPRORVD	1048
7728	VPRORVD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	VPRORVD	1048
7729	VPRORVD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	VPRORVD	1048
7730	VPRORVD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	VPRORVD	1048
7731	VPRORVQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VPRORVQ	1049
7732	VPRORVQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VPRORVQ	1049
7733	VPRORVQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPRORVQ	1049
7734	VPRORVQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPRORVQ	1049
7735	VPRORVQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPRORVQ	1049
7736	VPRORVQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPRORVQ	1049
7737	VPROTB_XMMdq_MEMdq_IMMb	VPROTB	705
7738	VPROTB_XMMdq_MEMdq_XMMdq	VPROTB	705
7739	VPROTB_XMMdq_XMMdq_IMMb	VPROTB	705
7740	VPROTB_XMMdq_XMMdq_MEMdq	VPROTB	705
7741	VPROTB_XMMdq_XMMdq_XMMdq	VPROTB	705
7742	VPROTD_XMMdq_MEMdq_IMMb	VPROTD	707
7743	VPROTD_XMMdq_MEMdq_XMMdq	VPROTD	707
7744	VPROTD_XMMdq_XMMdq_IMMb	VPROTD	707
7745	VPROTD_XMMdq_XMMdq_MEMdq	VPROTD	707
7746	VPROTD_XMMdq_XMMdq_XMMdq	VPROTD	707
7747	VPROTQ_XMMdq_MEMdq_IMMb	VPROTQ	708
7748	VPROTQ_XMMdq_MEMdq_XMMdq	VPROTQ	708
7749	VPROTQ_XMMdq_XMMdq_IMMb	VPROTQ	708
7750	VPROTQ_XMMdq_XMMdq_MEMdq	VPROTQ	708
7751	VPROTQ_XMMdq_XMMdq_XMMdq	VPROTQ	708
7752	VPROTW_XMMdq_MEMdq_IMMb	VPROTW	706
7753	VPROTW_XMMdq_MEMdq_XMMdq	VPROTW	706
7754	VPROTW_XMMdq_XMMdq_IMMb	VPROTW	706
7755	VPROTW_XMMdq_XMMdq_MEMdq	VPROTW	706
7756	VPROTW_XMMdq_XMMdq_XMMdq	VPROTW	706
7757	VPSADBW_XMMdq_XMMdq_MEMdq	VPSADBW	669
7758	VPSADBW_XMMdq_XMMdq_XMMdq	VPSADBW	669
7759	VPSADBW_XMMu16_XMMu8_MEMu8_AVX512	VPSADBW	669
7760	VPSADBW_XMMu16_XMMu8_XMMu8_AVX512	VPSADBW	669
7761	VPSADBW_YMMqq_YMMqq_MEMqq	VPSADBW	669
7762	VPSADBW_YMMqq_YMMqq_YMMqq	VPSADBW	669
7763	VPSADBW_YMMu16_YMMu8_MEMu8_AVX512	VPSADBW	669
7764	VPSADBW_YMMu16_YMMu8_YMMu8_AVX512	VPSADBW	669
7765	VPSADBW_ZMMu16_ZMMu8_MEMu8_AVX512	VPSADBW	669
7766	VPSADBW_ZMMu16_ZMMu8_ZMMu8_AVX512	VPSADBW	669
7767	VPSCATTERDD_MEMu32_MASKmskw_XMMu32_AVX512_VL128	VPSCATTERDD	1905
7768	VPSCATTERDD_MEMu32_MASKmskw_YMMu32_AVX512_VL256	VPSCATTERDD	1905
7769	VPSCATTERDD_MEMu32_MASKmskw_ZMMu32_AVX512_VL512	VPSCATTERDD	1905
7770	VPSCATTERDQ_MEMu64_MASKmskw_XMMu64_AVX512_VL128	VPSCATTERDQ	1906
7771	VPSCATTERDQ_MEMu64_MASKmskw_YMMu64_AVX512_VL256	VPSCATTERDQ	1906
7772	VPSCATTERDQ_MEMu64_MASKmskw_ZMMu64_AVX512_VL512	VPSCATTERDQ	1906
7773	VPSCATTERQD_MEMu32_MASKmskw_XMMu32_AVX512_VL128	VPSCATTERQD	1907
7774	VPSCATTERQD_MEMu32_MASKmskw_XMMu32_AVX512_VL256	VPSCATTERQD	1907
7775	VPSCATTERQD_MEMu32_MASKmskw_YMMu32_AVX512_VL512	VPSCATTERQD	1907
7776	VPSCATTERQQ_MEMu64_MASKmskw_XMMu64_AVX512_VL128	VPSCATTERQQ	1908
7777	VPSCATTERQQ_MEMu64_MASKmskw_YMMu64_AVX512_VL256	VPSCATTERQQ	1908
7778	VPSCATTERQQ_MEMu64_MASKmskw_ZMMu64_AVX512_VL512	VPSCATTERQQ	1908
7779	VPSHAB_XMMdq_MEMdq_XMMdq	VPSHAB	824
7780	VPSHAB_XMMdq_XMMdq_MEMdq	VPSHAB	824
7781	VPSHAB_XMMdq_XMMdq_XMMdq	VPSHAB	824
7782	VPSHAD_XMMdq_MEMdq_XMMdq	VPSHAD	826
7783	VPSHAD_XMMdq_XMMdq_MEMdq	VPSHAD	826
7784	VPSHAD_XMMdq_XMMdq_XMMdq	VPSHAD	826
7785	VPSHAQ_XMMdq_MEMdq_XMMdq	VPSHAQ	827
7786	VPSHAQ_XMMdq_XMMdq_MEMdq	VPSHAQ	827
7787	VPSHAQ_XMMdq_XMMdq_XMMdq	VPSHAQ	827
7788	VPSHAW_XMMdq_MEMdq_XMMdq	VPSHAW	825
7789	VPSHAW_XMMdq_XMMdq_MEMdq	VPSHAW	825
7790	VPSHAW_XMMdq_XMMdq_XMMdq	VPSHAW	825
7791	VPSHLB_XMMdq_MEMdq_XMMdq	VPSHLB	820
7792	VPSHLB_XMMdq_XMMdq_MEMdq	VPSHLB	820
7793	VPSHLB_XMMdq_XMMdq_XMMdq	VPSHLB	820
7794	VPSHLDD_XMMu32_MASKmskw_XMMu32_MEMu32_IMM8_AVX512	VPSHLDD	1066
7795	VPSHLDD_XMMu32_MASKmskw_XMMu32_XMMu32_IMM8_AVX512	VPSHLDD	1066
7796	VPSHLDD_YMMu32_MASKmskw_YMMu32_MEMu32_IMM8_AVX512	VPSHLDD	1066
7797	VPSHLDD_YMMu32_MASKmskw_YMMu32_YMMu32_IMM8_AVX512	VPSHLDD	1066
7798	VPSHLDD_ZMMu32_MASKmskw_ZMMu32_MEMu32_IMM8_AVX512	VPSHLDD	1066
7799	VPSHLDD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_IMM8_AVX512	VPSHLDD	1066
7800	VPSHLDQ_XMMu64_MASKmskw_XMMu64_MEMu64_IMM8_AVX512	VPSHLDQ	1067
7801	VPSHLDQ_XMMu64_MASKmskw_XMMu64_XMMu64_IMM8_AVX512	VPSHLDQ	1067
7802	VPSHLDQ_YMMu64_MASKmskw_YMMu64_MEMu64_IMM8_AVX512	VPSHLDQ	1067
7803	VPSHLDQ_YMMu64_MASKmskw_YMMu64_YMMu64_IMM8_AVX512	VPSHLDQ	1067
7804	VPSHLDQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_IMM8_AVX512	VPSHLDQ	1067
7805	VPSHLDQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_IMM8_AVX512	VPSHLDQ	1067
7806	VPSHLDVD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512	VPSHLDVD	1069
7807	VPSHLDVD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512	VPSHLDVD	1069
7808	VPSHLDVD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	VPSHLDVD	1069
7809	VPSHLDVD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	VPSHLDVD	1069
7810	VPSHLDVD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	VPSHLDVD	1069
7811	VPSHLDVD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	VPSHLDVD	1069
7812	VPSHLDVQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VPSHLDVQ	1070
7813	VPSHLDVQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VPSHLDVQ	1070
7814	VPSHLDVQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPSHLDVQ	1070
7815	VPSHLDVQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPSHLDVQ	1070
7816	VPSHLDVQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPSHLDVQ	1070
7817	VPSHLDVQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPSHLDVQ	1070
7818	VPSHLDVW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512	VPSHLDVW	1068
7819	VPSHLDVW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512	VPSHLDVW	1068
7820	VPSHLDVW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512	VPSHLDVW	1068
7821	VPSHLDVW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512	VPSHLDVW	1068
7822	VPSHLDVW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512	VPSHLDVW	1068
7823	VPSHLDVW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512	VPSHLDVW	1068
7824	VPSHLDW_XMMu16_MASKmskw_XMMu16_MEMu16_IMM8_AVX512	VPSHLDW	1065
7825	VPSHLDW_XMMu16_MASKmskw_XMMu16_XMMu16_IMM8_AVX512	VPSHLDW	1065
7826	VPSHLDW_YMMu16_MASKmskw_YMMu16_MEMu16_IMM8_AVX512	VPSHLDW	1065
7827	VPSHLDW_YMMu16_MASKmskw_YMMu16_YMMu16_IMM8_AVX512	VPSHLDW	1065
7828	VPSHLDW_ZMMu16_MASKmskw_ZMMu16_MEMu16_IMM8_AVX512	VPSHLDW	1065
7829	VPSHLDW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_IMM8_AVX512	VPSHLDW	1065
7830	VPSHLD_XMMdq_MEMdq_XMMdq	VPSHLD	822
7831	VPSHLD_XMMdq_XMMdq_MEMdq	VPSHLD	822
7832	VPSHLD_XMMdq_XMMdq_XMMdq	VPSHLD	822
7833	VPSHLQ_XMMdq_MEMdq_XMMdq	VPSHLQ	823
7834	VPSHLQ_XMMdq_XMMdq_MEMdq	VPSHLQ	823
7835	VPSHLQ_XMMdq_XMMdq_XMMdq	VPSHLQ	823
7836	VPSHLW_XMMdq_MEMdq_XMMdq	VPSHLW	821
7837	VPSHLW_XMMdq_XMMdq_MEMdq	VPSHLW	821
7838	VPSHLW_XMMdq_XMMdq_XMMdq	VPSHLW	821
7839	VPSHRDD_XMMu32_MASKmskw_XMMu32_MEMu32_IMM8_AVX512	VPSHRDD	1072
7840	VPSHRDD_XMMu32_MASKmskw_XMMu32_XMMu32_IMM8_AVX512	VPSHRDD	1072
7841	VPSHRDD_YMMu32_MASKmskw_YMMu32_MEMu32_IMM8_AVX512	VPSHRDD	1072
7842	VPSHRDD_YMMu32_MASKmskw_YMMu32_YMMu32_IMM8_AVX512	VPSHRDD	1072
7843	VPSHRDD_ZMMu32_MASKmskw_ZMMu32_MEMu32_IMM8_AVX512	VPSHRDD	1072
7844	VPSHRDD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_IMM8_AVX512	VPSHRDD	1072
7845	VPSHRDQ_XMMu64_MASKmskw_XMMu64_MEMu64_IMM8_AVX512	VPSHRDQ	1073
7846	VPSHRDQ_XMMu64_MASKmskw_XMMu64_XMMu64_IMM8_AVX512	VPSHRDQ	1073
7847	VPSHRDQ_YMMu64_MASKmskw_YMMu64_MEMu64_IMM8_AVX512	VPSHRDQ	1073
7848	VPSHRDQ_YMMu64_MASKmskw_YMMu64_YMMu64_IMM8_AVX512	VPSHRDQ	1073
7849	VPSHRDQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_IMM8_AVX512	VPSHRDQ	1073
7850	VPSHRDQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_IMM8_AVX512	VPSHRDQ	1073
7851	VPSHRDVD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512	VPSHRDVD	1075
7852	VPSHRDVD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512	VPSHRDVD	1075
7853	VPSHRDVD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	VPSHRDVD	1075
7854	VPSHRDVD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	VPSHRDVD	1075
7855	VPSHRDVD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	VPSHRDVD	1075
7856	VPSHRDVD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	VPSHRDVD	1075
7857	VPSHRDVQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VPSHRDVQ	1076
7858	VPSHRDVQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VPSHRDVQ	1076
7859	VPSHRDVQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPSHRDVQ	1076
7860	VPSHRDVQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPSHRDVQ	1076
7861	VPSHRDVQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPSHRDVQ	1076
7862	VPSHRDVQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPSHRDVQ	1076
7863	VPSHRDVW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512	VPSHRDVW	1074
7864	VPSHRDVW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512	VPSHRDVW	1074
7865	VPSHRDVW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512	VPSHRDVW	1074
7866	VPSHRDVW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512	VPSHRDVW	1074
7867	VPSHRDVW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512	VPSHRDVW	1074
7868	VPSHRDVW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512	VPSHRDVW	1074
7869	VPSHRDW_XMMu16_MASKmskw_XMMu16_MEMu16_IMM8_AVX512	VPSHRDW	1071
7870	VPSHRDW_XMMu16_MASKmskw_XMMu16_XMMu16_IMM8_AVX512	VPSHRDW	1071
7871	VPSHRDW_YMMu16_MASKmskw_YMMu16_MEMu16_IMM8_AVX512	VPSHRDW	1071
7872	VPSHRDW_YMMu16_MASKmskw_YMMu16_YMMu16_IMM8_AVX512	VPSHRDW	1071
7873	VPSHRDW_ZMMu16_MASKmskw_ZMMu16_MEMu16_IMM8_AVX512	VPSHRDW	1071
7874	VPSHRDW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_IMM8_AVX512	VPSHRDW	1071
7875	VPSHUFBITQMB_MASKmskw_MASKmskw_XMMu64_MEMu8_AVX512	VPSHUFBITQMB	1088
7876	VPSHUFBITQMB_MASKmskw_MASKmskw_XMMu64_XMMu8_AVX512	VPSHUFBITQMB	1088
7877	VPSHUFBITQMB_MASKmskw_MASKmskw_YMMu64_MEMu8_AVX512	VPSHUFBITQMB	1088
7878	VPSHUFBITQMB_MASKmskw_MASKmskw_YMMu64_YMMu8_AVX512	VPSHUFBITQMB	1088
7879	VPSHUFBITQMB_MASKmskw_MASKmskw_ZMMu64_MEMu8_AVX512	VPSHUFBITQMB	1088
7880	VPSHUFBITQMB_MASKmskw_MASKmskw_ZMMu64_ZMMu8_AVX512	VPSHUFBITQMB	1088
7881	VPSHUFB_XMMdq_XMMdq_MEMdq	VPSHUFB	733
7882	VPSHUFB_XMMdq_XMMdq_XMMdq	VPSHUFB	733
7883	VPSHUFB_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512	VPSHUFB	733
7884	VPSHUFB_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512	VPSHUFB	733
7885	VPSHUFB_YMMqq_YMMqq_MEMqq	VPSHUFB	733
7886	VPSHUFB_YMMqq_YMMqq_YMMqq	VPSHUFB	733
7887	VPSHUFB_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512	VPSHUFB	733
7888	VPSHUFB_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512	VPSHUFB	733
7889	VPSHUFB_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512	VPSHUFB	733
7890	VPSHUFB_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512	VPSHUFB	733
7891	VPSHUFD_XMMdq_MEMdq_IMMb	VPSHUFD	1909
7892	VPSHUFD_XMMdq_XMMdq_IMMb	VPSHUFD	1909
7893	VPSHUFD_XMMu32_MASKmskw_MEMu32_IMM8_AVX512	VPSHUFD	1909
7894	VPSHUFD_XMMu32_MASKmskw_XMMu32_IMM8_AVX512	VPSHUFD	1909
7895	VPSHUFD_YMMqq_MEMqq_IMMb	VPSHUFD	1909
7896	VPSHUFD_YMMqq_YMMqq_IMMb	VPSHUFD	1909
7897	VPSHUFD_YMMu32_MASKmskw_MEMu32_IMM8_AVX512	VPSHUFD	1909
7898	VPSHUFD_YMMu32_MASKmskw_YMMu32_IMM8_AVX512	VPSHUFD	1909
7899	VPSHUFD_ZMMu32_MASKmskw_MEMu32_IMM8_AVX512	VPSHUFD	1909
7900	VPSHUFD_ZMMu32_MASKmskw_ZMMu32_IMM8_AVX512	VPSHUFD	1909
7901	VPSHUFHW_XMMdq_MEMdq_IMMb	VPSHUFHW	1910
7902	VPSHUFHW_XMMdq_XMMdq_IMMb	VPSHUFHW	1910
7903	VPSHUFHW_XMMu16_MASKmskw_MEMu16_IMM8_AVX512	VPSHUFHW	1910
7904	VPSHUFHW_XMMu16_MASKmskw_XMMu16_IMM8_AVX512	VPSHUFHW	1910
7905	VPSHUFHW_YMMqq_MEMqq_IMMb	VPSHUFHW	1910
7906	VPSHUFHW_YMMqq_YMMqq_IMMb	VPSHUFHW	1910
7907	VPSHUFHW_YMMu16_MASKmskw_MEMu16_IMM8_AVX512	VPSHUFHW	1910
7908	VPSHUFHW_YMMu16_MASKmskw_YMMu16_IMM8_AVX512	VPSHUFHW	1910
7909	VPSHUFHW_ZMMu16_MASKmskw_MEMu16_IMM8_AVX512	VPSHUFHW	1910
7910	VPSHUFHW_ZMMu16_MASKmskw_ZMMu16_IMM8_AVX512	VPSHUFHW	1910
7911	VPSHUFLW_XMMdq_MEMdq_IMMb	VPSHUFLW	1911
7912	VPSHUFLW_XMMdq_XMMdq_IMMb	VPSHUFLW	1911
7913	VPSHUFLW_XMMu16_MASKmskw_MEMu16_IMM8_AVX512	VPSHUFLW	1911
7914	VPSHUFLW_XMMu16_MASKmskw_XMMu16_IMM8_AVX512	VPSHUFLW	1911
7915	VPSHUFLW_YMMqq_MEMqq_IMMb	VPSHUFLW	1911
7916	VPSHUFLW_YMMqq_YMMqq_IMMb	VPSHUFLW	1911
7917	VPSHUFLW_YMMu16_MASKmskw_MEMu16_IMM8_AVX512	VPSHUFLW	1911
7918	VPSHUFLW_YMMu16_MASKmskw_YMMu16_IMM8_AVX512	VPSHUFLW	1911
7919	VPSHUFLW_ZMMu16_MASKmskw_MEMu16_IMM8_AVX512	VPSHUFLW	1911
