descriptor_index	iform_id	name_id	group_id	decode_bit_id	decode_bitmap_index	decode_bitmap_mask	iclass	isa_set
10110	4239	1598	222	170	2	0x0000040000000000	VCVTTPH2IBS	AVX512_SAT_CVT_128
10111	4240	1598	222	170	2	0x0000040000000000	VCVTTPH2IBS	AVX512_SAT_CVT_128
10112	4241	1598	223	171	2	0x0000080000000000	VCVTTPH2IBS	AVX512_SAT_CVT_256
10113	4242	1598	223	171	2	0x0000080000000000	VCVTTPH2IBS	AVX512_SAT_CVT_256
10114	4243	1598	224	172	2	0x0000100000000000	VCVTTPH2IBS	AVX512_SAT_CVT_512
10115	4244	1598	224	172	2	0x0000100000000000	VCVTTPH2IBS	AVX512_SAT_CVT_512
10116	4244	1598	224	172	2	0x0000100000000000	VCVTTPH2IBS	AVX512_SAT_CVT_512
10117	4297	1606	222	170	2	0x0000040000000000	VCVTTPS2IBS	AVX512_SAT_CVT_128
10118	4298	1606	222	170	2	0x0000040000000000	VCVTTPS2IBS	AVX512_SAT_CVT_128
10119	4299	1606	223	171	2	0x0000080000000000	VCVTTPS2IBS	AVX512_SAT_CVT_256
10120	4300	1606	223	171	2	0x0000080000000000	VCVTTPS2IBS	AVX512_SAT_CVT_256
10121	4301	1606	224	172	2	0x0000100000000000	VCVTTPS2IBS	AVX512_SAT_CVT_512
10122	4302	1606	224	172	2	0x0000100000000000	VCVTTPS2IBS	AVX512_SAT_CVT_512
10123	4302	1606	224	172	2	0x0000100000000000	VCVTTPS2IBS	AVX512_SAT_CVT_512
10124	3685	1515	222	170	2	0x0000040000000000	VCVTBF162IBS	AVX512_SAT_CVT_128
10125	3686	1515	222	170	2	0x0000040000000000	VCVTBF162IBS	AVX512_SAT_CVT_128
10126	3687	1515	223	171	2	0x0000080000000000	VCVTBF162IBS	AVX512_SAT_CVT_256
10127	3688	1515	223	171	2	0x0000080000000000	VCVTBF162IBS	AVX512_SAT_CVT_256
10128	3689	1515	224	172	2	0x0000100000000000	VCVTBF162IBS	AVX512_SAT_CVT_512
10129	3690	1515	224	172	2	0x0000100000000000	VCVTBF162IBS	AVX512_SAT_CVT_512
10130	3917	1551	222	170	2	0x0000040000000000	VCVTPH2IBS	AVX512_SAT_CVT_128
10131	3918	1551	222	170	2	0x0000040000000000	VCVTPH2IBS	AVX512_SAT_CVT_128
10132	3919	1551	223	171	2	0x0000080000000000	VCVTPH2IBS	AVX512_SAT_CVT_256
10133	3920	1551	223	171	2	0x0000080000000000	VCVTPH2IBS	AVX512_SAT_CVT_256
10134	3921	1551	224	172	2	0x0000100000000000	VCVTPH2IBS	AVX512_SAT_CVT_512
10135	3922	1551	224	172	2	0x0000100000000000	VCVTPH2IBS	AVX512_SAT_CVT_512
10136	3922	1551	224	172	2	0x0000100000000000	VCVTPH2IBS	AVX512_SAT_CVT_512
10137	4015	1564	222	170	2	0x0000040000000000	VCVTPS2IBS	AVX512_SAT_CVT_128
10138	4016	1564	222	170	2	0x0000040000000000	VCVTPS2IBS	AVX512_SAT_CVT_128
10139	4017	1564	223	171	2	0x0000080000000000	VCVTPS2IBS	AVX512_SAT_CVT_256
10140	4018	1564	223	171	2	0x0000080000000000	VCVTPS2IBS	AVX512_SAT_CVT_256
10141	4019	1564	224	172	2	0x0000100000000000	VCVTPS2IBS	AVX512_SAT_CVT_512
10142	4020	1564	224	172	2	0x0000100000000000	VCVTPS2IBS	AVX512_SAT_CVT_512
10143	4020	1564	224	172	2	0x0000100000000000	VCVTPS2IBS	AVX512_SAT_CVT_512
10144	4175	1589	222	170	2	0x0000040000000000	VCVTTBF162IUBS	AVX512_SAT_CVT_128
10145	4176	1589	222	170	2	0x0000040000000000	VCVTTBF162IUBS	AVX512_SAT_CVT_128
10146	4177	1589	223	171	2	0x0000080000000000	VCVTTBF162IUBS	AVX512_SAT_CVT_256
10147	4178	1589	223	171	2	0x0000080000000000	VCVTTBF162IUBS	AVX512_SAT_CVT_256
10148	4179	1589	224	172	2	0x0000100000000000	VCVTTBF162IUBS	AVX512_SAT_CVT_512
10149	4180	1589	224	172	2	0x0000100000000000	VCVTTBF162IUBS	AVX512_SAT_CVT_512
10150	4180	1589	224	172	2	0x0000100000000000	VCVTTBF162IUBS	AVX512_SAT_CVT_512
10151	4245	1599	222	170	2	0x0000040000000000	VCVTTPH2IUBS	AVX512_SAT_CVT_128
10152	4246	1599	222	170	2	0x0000040000000000	VCVTTPH2IUBS	AVX512_SAT_CVT_128
10153	4247	1599	223	171	2	0x0000080000000000	VCVTTPH2IUBS	AVX512_SAT_CVT_256
10154	4248	1599	223	171	2	0x0000080000000000	VCVTTPH2IUBS	AVX512_SAT_CVT_256
10155	4249	1599	224	172	2	0x0000100000000000	VCVTTPH2IUBS	AVX512_SAT_CVT_512
10156	4250	1599	224	172	2	0x0000100000000000	VCVTTPH2IUBS	AVX512_SAT_CVT_512
10157	4250	1599	224	172	2	0x0000100000000000	VCVTTPH2IUBS	AVX512_SAT_CVT_512
10158	4303	1607	222	170	2	0x0000040000000000	VCVTTPS2IUBS	AVX512_SAT_CVT_128
10159	4304	1607	222	170	2	0x0000040000000000	VCVTTPS2IUBS	AVX512_SAT_CVT_128
10160	4305	1607	223	171	2	0x0000080000000000	VCVTTPS2IUBS	AVX512_SAT_CVT_256
10161	4306	1607	223	171	2	0x0000080000000000	VCVTTPS2IUBS	AVX512_SAT_CVT_256
10162	4307	1607	224	172	2	0x0000100000000000	VCVTTPS2IUBS	AVX512_SAT_CVT_512
10163	4308	1607	224	172	2	0x0000100000000000	VCVTTPS2IUBS	AVX512_SAT_CVT_512
10164	4308	1607	224	172	2	0x0000100000000000	VCVTTPS2IUBS	AVX512_SAT_CVT_512
10165	3691	1516	222	170	2	0x0000040000000000	VCVTBF162IUBS	AVX512_SAT_CVT_128
10166	3692	1516	222	170	2	0x0000040000000000	VCVTBF162IUBS	AVX512_SAT_CVT_128
10167	3693	1516	223	171	2	0x0000080000000000	VCVTBF162IUBS	AVX512_SAT_CVT_256
10168	3694	1516	223	171	2	0x0000080000000000	VCVTBF162IUBS	AVX512_SAT_CVT_256
10169	3695	1516	224	172	2	0x0000100000000000	VCVTBF162IUBS	AVX512_SAT_CVT_512
10170	3696	1516	224	172	2	0x0000100000000000	VCVTBF162IUBS	AVX512_SAT_CVT_512
10171	3923	1552	222	170	2	0x0000040000000000	VCVTPH2IUBS	AVX512_SAT_CVT_128
10172	3924	1552	222	170	2	0x0000040000000000	VCVTPH2IUBS	AVX512_SAT_CVT_128
10173	3925	1552	223	171	2	0x0000080000000000	VCVTPH2IUBS	AVX512_SAT_CVT_256
10174	3926	1552	223	171	2	0x0000080000000000	VCVTPH2IUBS	AVX512_SAT_CVT_256
10175	3927	1552	224	172	2	0x0000100000000000	VCVTPH2IUBS	AVX512_SAT_CVT_512
10176	3928	1552	224	172	2	0x0000100000000000	VCVTPH2IUBS	AVX512_SAT_CVT_512
10177	3928	1552	224	172	2	0x0000100000000000	VCVTPH2IUBS	AVX512_SAT_CVT_512
10178	4021	1565	222	170	2	0x0000040000000000	VCVTPS2IUBS	AVX512_SAT_CVT_128
10179	4022	1565	222	170	2	0x0000040000000000	VCVTPS2IUBS	AVX512_SAT_CVT_128
10180	4023	1565	223	171	2	0x0000080000000000	VCVTPS2IUBS	AVX512_SAT_CVT_256
10181	4024	1565	223	171	2	0x0000080000000000	VCVTPS2IUBS	AVX512_SAT_CVT_256
10182	4025	1565	224	172	2	0x0000100000000000	VCVTPS2IUBS	AVX512_SAT_CVT_512
10183	4026	1565	224	172	2	0x0000100000000000	VCVTPS2IUBS	AVX512_SAT_CVT_512
10184	4026	1565	224	172	2	0x0000100000000000	VCVTPS2IUBS	AVX512_SAT_CVT_512
10185	4209	1594	225	173	2	0x0000200000000000	VCVTTPD2UDQS	AVX512_SAT_CVT_DS_128
10186	4210	1594	226	174	2	0x0000400000000000	VCVTTPD2UDQS	AVX512_SAT_CVT_DS_256
10187	4211	1594	225	173	2	0x0000200000000000	VCVTTPD2UDQS	AVX512_SAT_CVT_DS_128
10188	4212	1594	226	174	2	0x0000400000000000	VCVTTPD2UDQS	AVX512_SAT_CVT_DS_256
10189	4213	1594	227	175	2	0x0000800000000000	VCVTTPD2UDQS	AVX512_SAT_CVT_DS_512
10190	4214	1594	227	175	2	0x0000800000000000	VCVTTPD2UDQS	AVX512_SAT_CVT_DS_512
10191	4214	1594	227	175	2	0x0000800000000000	VCVTTPD2UDQS	AVX512_SAT_CVT_DS_512
10192	4221	1596	225	173	2	0x0000200000000000	VCVTTPD2UQQS	AVX512_SAT_CVT_DS_128
10193	4222	1596	225	173	2	0x0000200000000000	VCVTTPD2UQQS	AVX512_SAT_CVT_DS_128
10194	4223	1596	226	174	2	0x0000400000000000	VCVTTPD2UQQS	AVX512_SAT_CVT_DS_256
10195	4224	1596	226	174	2	0x0000400000000000	VCVTTPD2UQQS	AVX512_SAT_CVT_DS_256
10196	4225	1596	227	175	2	0x0000800000000000	VCVTTPD2UQQS	AVX512_SAT_CVT_DS_512
10197	4226	1596	227	175	2	0x0000800000000000	VCVTTPD2UQQS	AVX512_SAT_CVT_DS_512
10198	4226	1596	227	175	2	0x0000800000000000	VCVTTPD2UQQS	AVX512_SAT_CVT_DS_512
10199	4321	1611	225	173	2	0x0000200000000000	VCVTTPS2UDQS	AVX512_SAT_CVT_DS_128
10200	4322	1611	225	173	2	0x0000200000000000	VCVTTPS2UDQS	AVX512_SAT_CVT_DS_128
10201	4323	1611	226	174	2	0x0000400000000000	VCVTTPS2UDQS	AVX512_SAT_CVT_DS_256
10202	4324	1611	226	174	2	0x0000400000000000	VCVTTPS2UDQS	AVX512_SAT_CVT_DS_256
10203	4325	1611	227	175	2	0x0000800000000000	VCVTTPS2UDQS	AVX512_SAT_CVT_DS_512
10204	4326	1611	227	175	2	0x0000800000000000	VCVTTPS2UDQS	AVX512_SAT_CVT_DS_512
10205	4326	1611	227	175	2	0x0000800000000000	VCVTTPS2UDQS	AVX512_SAT_CVT_DS_512
10206	4333	1613	225	173	2	0x0000200000000000	VCVTTPS2UQQS	AVX512_SAT_CVT_DS_128
10207	4334	1613	225	173	2	0x0000200000000000	VCVTTPS2UQQS	AVX512_SAT_CVT_DS_128
10208	4335	1613	226	174	2	0x0000400000000000	VCVTTPS2UQQS	AVX512_SAT_CVT_DS_256
10209	4336	1613	226	174	2	0x0000400000000000	VCVTTPS2UQQS	AVX512_SAT_CVT_DS_256
10210	4337	1613	227	175	2	0x0000800000000000	VCVTTPS2UQQS	AVX512_SAT_CVT_DS_512
10211	4338	1613	227	175	2	0x0000800000000000	VCVTTPS2UQQS	AVX512_SAT_CVT_DS_512
10212	4338	1613	227	175	2	0x0000800000000000	VCVTTPS2UQQS	AVX512_SAT_CVT_DS_512
10213	4357	1617	228	176	2	0x0001000000000000	VCVTTSD2USIS	AVX512_SAT_CVT_DS_SCALAR
10214	4357	1617	228	176	2	0x0001000000000000	VCVTTSD2USIS	AVX512_SAT_CVT_DS_SCALAR
10215	4358	1617	228	176	2	0x0001000000000000	VCVTTSD2USIS	AVX512_SAT_CVT_DS_SCALAR
10216	4358	1617	228	176	2	0x0001000000000000	VCVTTSD2USIS	AVX512_SAT_CVT_DS_SCALAR
10217	4358	1617	228	176	2	0x0001000000000000	VCVTTSD2USIS	AVX512_SAT_CVT_DS_SCALAR
10218	4358	1617	228	176	2	0x0001000000000000	VCVTTSD2USIS	AVX512_SAT_CVT_DS_SCALAR
10219	4359	1617	228	176	2	0x0001000000000000	VCVTTSD2USIS	AVX512_SAT_CVT_DS_SCALAR
10220	4360	1617	228	176	2	0x0001000000000000	VCVTTSD2USIS	AVX512_SAT_CVT_DS_SCALAR
10221	4360	1617	228	176	2	0x0001000000000000	VCVTTSD2USIS	AVX512_SAT_CVT_DS_SCALAR
10222	4385	1623	228	176	2	0x0001000000000000	VCVTTSS2USIS	AVX512_SAT_CVT_DS_SCALAR
10223	4385	1623	228	176	2	0x0001000000000000	VCVTTSS2USIS	AVX512_SAT_CVT_DS_SCALAR
10224	4386	1623	228	176	2	0x0001000000000000	VCVTTSS2USIS	AVX512_SAT_CVT_DS_SCALAR
10225	4386	1623	228	176	2	0x0001000000000000	VCVTTSS2USIS	AVX512_SAT_CVT_DS_SCALAR
10226	4386	1623	228	176	2	0x0001000000000000	VCVTTSS2USIS	AVX512_SAT_CVT_DS_SCALAR
10227	4386	1623	228	176	2	0x0001000000000000	VCVTTSS2USIS	AVX512_SAT_CVT_DS_SCALAR
10228	4387	1623	228	176	2	0x0001000000000000	VCVTTSS2USIS	AVX512_SAT_CVT_DS_SCALAR
10229	4388	1623	228	176	2	0x0001000000000000	VCVTTSS2USIS	AVX512_SAT_CVT_DS_SCALAR
10230	4388	1623	228	176	2	0x0001000000000000	VCVTTSS2USIS	AVX512_SAT_CVT_DS_SCALAR
10231	4181	1590	225	173	2	0x0000200000000000	VCVTTPD2DQS	AVX512_SAT_CVT_DS_128
10232	4182	1590	226	174	2	0x0000400000000000	VCVTTPD2DQS	AVX512_SAT_CVT_DS_256
10233	4183	1590	225	173	2	0x0000200000000000	VCVTTPD2DQS	AVX512_SAT_CVT_DS_128
10234	4184	1590	226	174	2	0x0000400000000000	VCVTTPD2DQS	AVX512_SAT_CVT_DS_256
10235	4185	1590	227	175	2	0x0000800000000000	VCVTTPD2DQS	AVX512_SAT_CVT_DS_512
10236	4186	1590	227	175	2	0x0000800000000000	VCVTTPD2DQS	AVX512_SAT_CVT_DS_512
10237	4186	1590	227	175	2	0x0000800000000000	VCVTTPD2DQS	AVX512_SAT_CVT_DS_512
10238	4197	1592	225	173	2	0x0000200000000000	VCVTTPD2QQS	AVX512_SAT_CVT_DS_128
10239	4198	1592	225	173	2	0x0000200000000000	VCVTTPD2QQS	AVX512_SAT_CVT_DS_128
10240	4199	1592	226	174	2	0x0000400000000000	VCVTTPD2QQS	AVX512_SAT_CVT_DS_256
10241	4200	1592	226	174	2	0x0000400000000000	VCVTTPD2QQS	AVX512_SAT_CVT_DS_256
10242	4201	1592	227	175	2	0x0000800000000000	VCVTTPD2QQS	AVX512_SAT_CVT_DS_512
10243	4202	1592	227	175	2	0x0000800000000000	VCVTTPD2QQS	AVX512_SAT_CVT_DS_512
10244	4202	1592	227	175	2	0x0000800000000000	VCVTTPD2QQS	AVX512_SAT_CVT_DS_512
10245	4281	1605	225	173	2	0x0000200000000000	VCVTTPS2DQS	AVX512_SAT_CVT_DS_128
10246	4282	1605	225	173	2	0x0000200000000000	VCVTTPS2DQS	AVX512_SAT_CVT_DS_128
10247	4283	1605	226	174	2	0x0000400000000000	VCVTTPS2DQS	AVX512_SAT_CVT_DS_256
10248	4284	1605	226	174	2	0x0000400000000000	VCVTTPS2DQS	AVX512_SAT_CVT_DS_256
10249	4285	1605	227	175	2	0x0000800000000000	VCVTTPS2DQS	AVX512_SAT_CVT_DS_512
10250	4286	1605	227	175	2	0x0000800000000000	VCVTTPS2DQS	AVX512_SAT_CVT_DS_512
10251	4286	1605	227	175	2	0x0000800000000000	VCVTTPS2DQS	AVX512_SAT_CVT_DS_512
10252	4309	1609	225	173	2	0x0000200000000000	VCVTTPS2QQS	AVX512_SAT_CVT_DS_128
10253	4310	1609	225	173	2	0x0000200000000000	VCVTTPS2QQS	AVX512_SAT_CVT_DS_128
10254	4311	1609	226	174	2	0x0000400000000000	VCVTTPS2QQS	AVX512_SAT_CVT_DS_256
10255	4312	1609	226	174	2	0x0000400000000000	VCVTTPS2QQS	AVX512_SAT_CVT_DS_256
10256	4313	1609	227	175	2	0x0000800000000000	VCVTTPS2QQS	AVX512_SAT_CVT_DS_512
10257	4314	1609	227	175	2	0x0000800000000000	VCVTTPS2QQS	AVX512_SAT_CVT_DS_512
10258	4314	1609	227	175	2	0x0000800000000000	VCVTTPS2QQS	AVX512_SAT_CVT_DS_512
10259	4345	1615	228	176	2	0x0001000000000000	VCVTTSD2SIS	AVX512_SAT_CVT_DS_SCALAR
10260	4345	1615	228	176	2	0x0001000000000000	VCVTTSD2SIS	AVX512_SAT_CVT_DS_SCALAR
10261	4346	1615	228	176	2	0x0001000000000000	VCVTTSD2SIS	AVX512_SAT_CVT_DS_SCALAR
10262	4346	1615	228	176	2	0x0001000000000000	VCVTTSD2SIS	AVX512_SAT_CVT_DS_SCALAR
10263	4346	1615	228	176	2	0x0001000000000000	VCVTTSD2SIS	AVX512_SAT_CVT_DS_SCALAR
10264	4346	1615	228	176	2	0x0001000000000000	VCVTTSD2SIS	AVX512_SAT_CVT_DS_SCALAR
10265	4347	1615	228	176	2	0x0001000000000000	VCVTTSD2SIS	AVX512_SAT_CVT_DS_SCALAR
10266	4348	1615	228	176	2	0x0001000000000000	VCVTTSD2SIS	AVX512_SAT_CVT_DS_SCALAR
10267	4348	1615	228	176	2	0x0001000000000000	VCVTTSD2SIS	AVX512_SAT_CVT_DS_SCALAR
10268	4373	1621	228	176	2	0x0001000000000000	VCVTTSS2SIS	AVX512_SAT_CVT_DS_SCALAR
10269	4373	1621	228	176	2	0x0001000000000000	VCVTTSS2SIS	AVX512_SAT_CVT_DS_SCALAR
10270	4374	1621	228	176	2	0x0001000000000000	VCVTTSS2SIS	AVX512_SAT_CVT_DS_SCALAR
10271	4374	1621	228	176	2	0x0001000000000000	VCVTTSS2SIS	AVX512_SAT_CVT_DS_SCALAR
10272	4374	1621	228	176	2	0x0001000000000000	VCVTTSS2SIS	AVX512_SAT_CVT_DS_SCALAR
10273	4374	1621	228	176	2	0x0001000000000000	VCVTTSS2SIS	AVX512_SAT_CVT_DS_SCALAR
10274	4375	1621	228	176	2	0x0001000000000000	VCVTTSS2SIS	AVX512_SAT_CVT_DS_SCALAR
10275	4376	1621	228	176	2	0x0001000000000000	VCVTTSS2SIS	AVX512_SAT_CVT_DS_SCALAR
10276	4376	1621	228	176	2	0x0001000000000000	VCVTTSS2SIS	AVX512_SAT_CVT_DS_SCALAR
10277	5983	1793	198	146	2	0x0000000000040000	VMOVW	AVX512_FP16_128N
10278	5984	1793	198	146	2	0x0000000000040000	VMOVW	AVX512_FP16_128N
10279	5985	1793	221	169	2	0x0000020000000000	VMOVW	AVX512_MOVZXC_128
10280	5986	1793	221	169	2	0x0000020000000000	VMOVW	AVX512_MOVZXC_128
10281	5897	1784	155	103	1	0x0000008000000000	VMOVRSB	AVX10_MOVRS_128
10282	5898	1784	156	104	1	0x0000010000000000	VMOVRSB	AVX10_MOVRS_256
10283	5899	1784	157	105	1	0x0000020000000000	VMOVRSB	AVX10_MOVRS_512
10284	5900	1785	155	103	1	0x0000008000000000	VMOVRSD	AVX10_MOVRS_128
10285	5901	1785	156	104	1	0x0000010000000000	VMOVRSD	AVX10_MOVRS_256
10286	5902	1785	157	105	1	0x0000020000000000	VMOVRSD	AVX10_MOVRS_512
10287	5903	1786	155	103	1	0x0000008000000000	VMOVRSQ	AVX10_MOVRS_128
10288	5904	1786	156	104	1	0x0000010000000000	VMOVRSQ	AVX10_MOVRS_256
10289	5905	1786	157	105	1	0x0000020000000000	VMOVRSQ	AVX10_MOVRS_512
10290	5906	1787	155	103	1	0x0000008000000000	VMOVRSW	AVX10_MOVRS_128
10291	5907	1787	156	104	1	0x0000010000000000	VMOVRSW	AVX10_MOVRS_256
10292	5908	1787	157	105	1	0x0000020000000000	VMOVRSW	AVX10_MOVRS_512
10293	3655	1511	205	153	2	0x0000000002000000	VCVT2PH2BF8S	AVX512_FP8_CONVERT_128
10294	3656	1511	205	153	2	0x0000000002000000	VCVT2PH2BF8S	AVX512_FP8_CONVERT_128
10295	3657	1511	206	154	2	0x0000000004000000	VCVT2PH2BF8S	AVX512_FP8_CONVERT_256
10296	3658	1511	206	154	2	0x0000000004000000	VCVT2PH2BF8S	AVX512_FP8_CONVERT_256
10297	3659	1511	207	155	2	0x0000000008000000	VCVT2PH2BF8S	AVX512_FP8_CONVERT_512
10298	3660	1511	207	155	2	0x0000000008000000	VCVT2PH2BF8S	AVX512_FP8_CONVERT_512
10299	3721	1523	205	153	2	0x0000000002000000	VCVTBIASPH2BF8S	AVX512_FP8_CONVERT_128
10300	3722	1523	205	153	2	0x0000000002000000	VCVTBIASPH2BF8S	AVX512_FP8_CONVERT_128
10301	3723	1523	206	154	2	0x0000000004000000	VCVTBIASPH2BF8S	AVX512_FP8_CONVERT_256
10302	3724	1523	206	154	2	0x0000000004000000	VCVTBIASPH2BF8S	AVX512_FP8_CONVERT_256
10303	3725	1523	207	155	2	0x0000000008000000	VCVTBIASPH2BF8S	AVX512_FP8_CONVERT_512
10304	3726	1523	207	155	2	0x0000000008000000	VCVTBIASPH2BF8S	AVX512_FP8_CONVERT_512
10305	3887	1547	205	153	2	0x0000000002000000	VCVTPH2BF8S	AVX512_FP8_CONVERT_128
10306	3888	1547	206	154	2	0x0000000004000000	VCVTPH2BF8S	AVX512_FP8_CONVERT_256
10307	3889	1547	205	153	2	0x0000000002000000	VCVTPH2BF8S	AVX512_FP8_CONVERT_128
10308	3890	1547	206	154	2	0x0000000004000000	VCVTPH2BF8S	AVX512_FP8_CONVERT_256
10309	3891	1547	207	155	2	0x0000000008000000	VCVTPH2BF8S	AVX512_FP8_CONVERT_512
10310	3892	1547	207	155	2	0x0000000008000000	VCVTPH2BF8S	AVX512_FP8_CONVERT_512
10311	4257	1601	197	145	2	0x0000000000020000	VCVTTPH2UDQ	AVX512_FP16_128
10312	4258	1601	197	145	2	0x0000000000020000	VCVTTPH2UDQ	AVX512_FP16_128
10313	4259	1601	199	147	2	0x0000000000080000	VCVTTPH2UDQ	AVX512_FP16_256
10314	4260	1601	199	147	2	0x0000000000080000	VCVTTPH2UDQ	AVX512_FP16_256
10315	4261	1601	200	148	2	0x0000000000100000	VCVTTPH2UDQ	AVX512_FP16_512
10316	4262	1601	200	148	2	0x0000000000100000	VCVTTPH2UDQ	AVX512_FP16_512
10317	4262	1601	200	148	2	0x0000000000100000	VCVTTPH2UDQ	AVX512_FP16_512
10318	4263	1602	197	145	2	0x0000000000020000	VCVTTPH2UQQ	AVX512_FP16_128
10319	4264	1602	197	145	2	0x0000000000020000	VCVTTPH2UQQ	AVX512_FP16_128
10320	4265	1602	199	147	2	0x0000000000080000	VCVTTPH2UQQ	AVX512_FP16_256
10321	4266	1602	199	147	2	0x0000000000080000	VCVTTPH2UQQ	AVX512_FP16_256
10322	4267	1602	200	148	2	0x0000000000100000	VCVTTPH2UQQ	AVX512_FP16_512
10323	4268	1602	200	148	2	0x0000000000100000	VCVTTPH2UQQ	AVX512_FP16_512
10324	4268	1602	200	148	2	0x0000000000100000	VCVTTPH2UQQ	AVX512_FP16_512
10325	4369	1619	204	152	2	0x0000000001000000	VCVTTSH2USI	AVX512_FP16_SCALAR
10326	4369	1619	204	152	2	0x0000000001000000	VCVTTSH2USI	AVX512_FP16_SCALAR
10327	4370	1619	204	152	2	0x0000000001000000	VCVTTSH2USI	AVX512_FP16_SCALAR
10328	4370	1619	204	152	2	0x0000000001000000	VCVTTSH2USI	AVX512_FP16_SCALAR
10329	4370	1619	204	152	2	0x0000000001000000	VCVTTSH2USI	AVX512_FP16_SCALAR
10330	4370	1619	204	152	2	0x0000000001000000	VCVTTSH2USI	AVX512_FP16_SCALAR
10331	4371	1619	204	152	2	0x0000000001000000	VCVTTSH2USI	AVX512_FP16_SCALAR
10332	4372	1619	204	152	2	0x0000000001000000	VCVTTSH2USI	AVX512_FP16_SCALAR
10333	4372	1619	204	152	2	0x0000000001000000	VCVTTSH2USI	AVX512_FP16_SCALAR
10334	3957	1556	197	145	2	0x0000000000020000	VCVTPH2UDQ	AVX512_FP16_128
10335	3958	1556	197	145	2	0x0000000000020000	VCVTPH2UDQ	AVX512_FP16_128
10336	3959	1556	199	147	2	0x0000000000080000	VCVTPH2UDQ	AVX512_FP16_256
10337	3960	1556	199	147	2	0x0000000000080000	VCVTPH2UDQ	AVX512_FP16_256
10338	3961	1556	200	148	2	0x0000000000100000	VCVTPH2UDQ	AVX512_FP16_512
10339	3962	1556	200	148	2	0x0000000000100000	VCVTPH2UDQ	AVX512_FP16_512
10340	3962	1556	200	148	2	0x0000000000100000	VCVTPH2UDQ	AVX512_FP16_512
10341	3963	1557	197	145	2	0x0000000000020000	VCVTPH2UQQ	AVX512_FP16_128
10342	3964	1557	197	145	2	0x0000000000020000	VCVTPH2UQQ	AVX512_FP16_128
10343	3965	1557	199	147	2	0x0000000000080000	VCVTPH2UQQ	AVX512_FP16_256
10344	3966	1557	199	147	2	0x0000000000080000	VCVTPH2UQQ	AVX512_FP16_256
10345	3967	1557	200	148	2	0x0000000000100000	VCVTPH2UQQ	AVX512_FP16_512
10346	3968	1557	200	148	2	0x0000000000100000	VCVTPH2UQQ	AVX512_FP16_512
10347	3968	1557	200	148	2	0x0000000000100000	VCVTPH2UQQ	AVX512_FP16_512
10348	4127	1581	204	152	2	0x0000000001000000	VCVTSH2USI	AVX512_FP16_SCALAR
10349	4127	1581	204	152	2	0x0000000001000000	VCVTSH2USI	AVX512_FP16_SCALAR
10350	4128	1581	204	152	2	0x0000000001000000	VCVTSH2USI	AVX512_FP16_SCALAR
10351	4128	1581	204	152	2	0x0000000001000000	VCVTSH2USI	AVX512_FP16_SCALAR
10352	4128	1581	204	152	2	0x0000000001000000	VCVTSH2USI	AVX512_FP16_SCALAR
10353	4128	1581	204	152	2	0x0000000001000000	VCVTSH2USI	AVX512_FP16_SCALAR
10354	4129	1581	204	152	2	0x0000000001000000	VCVTSH2USI	AVX512_FP16_SCALAR
10355	4130	1581	204	152	2	0x0000000001000000	VCVTSH2USI	AVX512_FP16_SCALAR
10356	4130	1581	204	152	2	0x0000000001000000	VCVTSH2USI	AVX512_FP16_SCALAR
10357	4251	1600	197	145	2	0x0000000000020000	VCVTTPH2QQ	AVX512_FP16_128
10358	4252	1600	197	145	2	0x0000000000020000	VCVTTPH2QQ	AVX512_FP16_128
10359	4253	1600	199	147	2	0x0000000000080000	VCVTTPH2QQ	AVX512_FP16_256
10360	4254	1600	199	147	2	0x0000000000080000	VCVTTPH2QQ	AVX512_FP16_256
10361	4255	1600	200	148	2	0x0000000000100000	VCVTTPH2QQ	AVX512_FP16_512
10362	4256	1600	200	148	2	0x0000000000100000	VCVTTPH2QQ	AVX512_FP16_512
10363	4256	1600	200	148	2	0x0000000000100000	VCVTTPH2QQ	AVX512_FP16_512
10364	4399	1625	197	145	2	0x0000000000020000	VCVTUDQ2PH	AVX512_FP16_128
10365	4400	1625	199	147	2	0x0000000000080000	VCVTUDQ2PH	AVX512_FP16_256
10366	4401	1625	197	145	2	0x0000000000020000	VCVTUDQ2PH	AVX512_FP16_128
10367	4402	1625	199	147	2	0x0000000000080000	VCVTUDQ2PH	AVX512_FP16_256
10368	4403	1625	200	148	2	0x0000000000100000	VCVTUDQ2PH	AVX512_FP16_512
10369	4404	1625	200	148	2	0x0000000000100000	VCVTUDQ2PH	AVX512_FP16_512
10370	4404	1625	200	148	2	0x0000000000100000	VCVTUDQ2PH	AVX512_FP16_512
10371	4417	1628	197	145	2	0x0000000000020000	VCVTUQQ2PH	AVX512_FP16_128
10372	4418	1628	199	147	2	0x0000000000080000	VCVTUQQ2PH	AVX512_FP16_256
10373	4419	1628	200	148	2	0x0000000000100000	VCVTUQQ2PH	AVX512_FP16_512
10374	4420	1628	197	145	2	0x0000000000020000	VCVTUQQ2PH	AVX512_FP16_128
10375	4421	1628	199	147	2	0x0000000000080000	VCVTUQQ2PH	AVX512_FP16_256
10376	4422	1628	200	148	2	0x0000000000100000	VCVTUQQ2PH	AVX512_FP16_512
10377	4422	1628	200	148	2	0x0000000000100000	VCVTUQQ2PH	AVX512_FP16_512
10378	3951	1555	197	145	2	0x0000000000020000	VCVTPH2QQ	AVX512_FP16_128
