form_id	source_form_id	mnemonic	isa	width	authority	witnesses	operand_semantics	capstone_real_name	capstone_groups
2698	A64/sve/sve_intx_predicated/sve_intx_pred_arith_binary_sat/uqadd_z_p_zz_	uqadd	A64	32	aarchmrs+capstone	0x44199961,0x44199d82,0x44199227,0x441982ab,0x44199960,0x4419997f,0x44198161,0x44199d61,0x44199801,0x44199be1,0x44599961,0x44999961,0x44d99961	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":10,""bit_width"":3,""kind"":7,""multiplier"":1,""reg_class"":9,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":1},{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	uqadd	HasSVE2orSME
2699	A64/sve/sve_intx_predicated/sve_intx_pred_arith_binary_sat/uqsub_z_p_zz_	uqsub	A64	32	aarchmrs+capstone	0x441b9961,0x441b9d82,0x441b9227,0x441b82ab,0x441b9960,0x441b997f,0x441b8161,0x441b9d61,0x441b9801,0x441b9be1,0x445b9961,0x449b9961,0x44db9961	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":10,""bit_width"":3,""kind"":7,""multiplier"":1,""reg_class"":9,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":1},{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	uqsub	HasSVE2orSME
2700	A64/sve/sve_intx_predicated/sve_intx_pred_arith_binary_sat/uqsubr_z_p_zz_	uqsubr	A64	32	aarchmrs+capstone	0x441f9961,0x441f9d82,0x441f9227,0x441f82ab,0x441f9960,0x441f997f,0x441f8161,0x441f9d61,0x441f9801,0x441f9be1,0x445f9961,0x449f9961,0x44df9961	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":10,""bit_width"":3,""kind"":7,""multiplier"":1,""reg_class"":9,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":1},{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	uqsubr	HasSVE2orSME
2701	A64/sve/sve_intx_clamp/sve_intx_clamp/sclamp_z_zz_	sclamp	A64	32	aarchmrs+capstone	0x440bc0c1,0x440cc0e2,0x4411c187,0x4415c20b,0x440bc0c0,0x440bc0df,0x440bc001,0x440bc3e1,0x4400c0c1,0x441fc0c1,0x444bc0c1,0x448bc0c1,0x44cbc0c1	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	sclamp	HasSVE2p1_or_HasSME
2702	A64/sve/sve_intx_clamp/sve_intx_clamp/uclamp_z_zz_	uclamp	A64	32	aarchmrs+capstone	0x440bc4c1,0x440cc4e2,0x4411c587,0x4415c60b,0x440bc4c0,0x440bc4df,0x440bc401,0x440bc7e1,0x4400c4c1,0x441fc4c1,0x444bc4c1,0x448bc4c1,0x44cbc4c1	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	uclamp	HasSVE2p1_or_HasSME
2703	A64/sve/sve_intx_dot2/sve_intx_dot2/sdot_z32_zzz_	sdot	A64	32	aarchmrs+capstone	0x440bc8c1,0x440cc8e2,0x4411c987,0x4415ca0b,0x440bc8c0,0x440bc8df,0x440bc801,0x440bcbe1,0x4400c8c1,0x441fc8c1	"[{""access"":3,""addend"":2,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":1,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":1,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0}]"	sdot	HasSVE2p1_or_HasSME2
2704	A64/sve/sve_intx_dot2/sve_intx_dot2/udot_z32_zzz_	udot	A64	32	aarchmrs+capstone	0x440bccc1,0x440ccce2,0x4411cd87,0x4415ce0b,0x440bccc0,0x440bccdf,0x440bcc01,0x440bcfe1,0x4400ccc1,0x441fccc1	"[{""access"":3,""addend"":2,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":1,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":1,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0}]"	udot	HasSVE2p1_or_HasSME2
2711	A64/sve/sve_perm_quads_b/sve_int_perm_binquads/zipq1_z_zz_	zipq1	A64	32	aarchmrs+capstone	0x440be0c1,0x440ce0e2,0x4411e187,0x4415e20b,0x440be0c0,0x440be0df,0x440be001,0x440be3e1,0x4400e0c1,0x441fe0c1,0x444be0c1,0x448be0c1,0x44cbe0c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	zipq1	HasSVE2p1_or_HasSME2p1
2712	A64/sve/sve_perm_quads_b/sve_int_perm_binquads/uzpq1_z_zz_	uzpq1	A64	32	aarchmrs+capstone	0x440be8c1,0x440ce8e2,0x4411e987,0x4415ea0b,0x440be8c0,0x440be8df,0x440be801,0x440bebe1,0x4400e8c1,0x441fe8c1,0x444be8c1,0x448be8c1,0x44cbe8c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	uzpq1	HasSVE2p1_or_HasSME2p1
2714	A64/sve/sve_perm_quads_b/sve_int_perm_binquads/zipq2_z_zz_	zipq2	A64	32	aarchmrs+capstone	0x440be4c1,0x440ce4e2,0x4411e587,0x4415e60b,0x440be4c0,0x440be4df,0x440be401,0x440be7e1,0x4400e4c1,0x441fe4c1,0x444be4c1,0x448be4c1,0x44cbe4c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	zipq2	HasSVE2p1_or_HasSME2p1
2715	A64/sve/sve_perm_quads_b/sve_int_perm_binquads/uzpq2_z_zz_	uzpq2	A64	32	aarchmrs+capstone	0x440becc1,0x440cece2,0x4411ed87,0x4415ee0b,0x440becc0,0x440becdf,0x440bec01,0x440befe1,0x4400ecc1,0x441fecc1,0x444becc1,0x448becc1,0x44cbecc1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	uzpq2	HasSVE2p1_or_HasSME2p1
2820	A64/sve/sve_intx_constructive/sve_intx_eorx/eorbt_z_zz_	eorbt	A64	32	aarchmrs+capstone	0x450b90c1,0x450c90e2,0x45119187,0x4515920b,0x450b90c0,0x450b90df,0x450b9001,0x450b93e1,0x450090c1,0x451f90c1,0x454b90c1,0x458b90c1,0x45cb90c1	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	eorbt	HasSVE2orSME
2821	A64/sve/sve_intx_constructive/sve_intx_eorx/eortb_z_zz_	eortb	A64	32	aarchmrs+capstone	0x450b94c1,0x450c94e2,0x45119587,0x4515960b,0x450b94c0,0x450b94df,0x450b9401,0x450b97e1,0x450094c1,0x451f94c1,0x454b94c1,0x458b94c1,0x45cb94c1	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	eortb	HasSVE2orSME
2822	A64/sve/sve_intx_constructive/sve_intx_mmla/smmla_z_zzz_	smmla	A64	32	aarchmrs+capstone	0x450b98c1,0x450c98e2,0x45119987,0x45159a0b,0x450b98c0,0x450b98df,0x450b9801,0x450b9be1,0x450098c1,0x451f98c1	"[{""access"":3,""addend"":2,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0}]"	smmla	HasMatMulInt8,HasSVE
2823	A64/sve/sve_intx_constructive/sve_intx_mmla/usmmla_z_zzz_	usmmla	A64	32	aarchmrs+capstone	0x458b98c1,0x458c98e2,0x45919987,0x45959a0b,0x458b98c0,0x458b98df,0x458b9801,0x458b9be1,0x458098c1,0x459f98c1	"[{""access"":3,""addend"":2,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0}]"	usmmla	HasMatMulInt8,HasSVE
2824	A64/sve/sve_intx_constructive/sve_intx_mmla/ummla_z_zzz_	ummla	A64	32	aarchmrs+capstone	0x45cb98c1,0x45cc98e2,0x45d19987,0x45d59a0b,0x45cb98c0,0x45cb98df,0x45cb9801,0x45cb9be1,0x45c098c1,0x45df98c1	"[{""access"":3,""addend"":2,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":0,""reg_class"":8,""second_start"":0,""second_width"":0,""size"":0,""special31"":0,""transform"":0}]"	ummla	HasMatMulInt8,HasSVE
2829	A64/sve/sve_intx_constructive/sve_intx_perm_bit/bext_z_zz_	bext	A64	32	aarchmrs+capstone	0x450bb0c1,0x450cb0e2,0x4511b187,0x4515b20b,0x450bb0c0,0x450bb0df,0x450bb001,0x450bb3e1,0x4500b0c1,0x451fb0c1,0x454bb0c1,0x458bb0c1,0x45cbb0c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	bext	HasSVE2BitPerm
2830	A64/sve/sve_intx_constructive/sve_intx_perm_bit/bdep_z_zz_	bdep	A64	32	aarchmrs+capstone	0x450bb4c1,0x450cb4e2,0x4511b587,0x4515b60b,0x450bb4c0,0x450bb4df,0x450bb401,0x450bb7e1,0x4500b4c1,0x451fb4c1,0x454bb4c1,0x458bb4c1,0x45cbb4c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	bdep	HasSVE2BitPerm
2831	A64/sve/sve_intx_constructive/sve_intx_perm_bit/bgrp_z_zz_	bgrp	A64	32	aarchmrs+capstone	0x450bb8c1,0x450cb8e2,0x4511b987,0x4515ba0b,0x450bb8c0,0x450bb8df,0x450bb801,0x450bbbe1,0x4500b8c1,0x451fb8c1,0x454bb8c1,0x458bb8c1,0x45cbb8c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	bgrp	HasSVE2BitPerm
2836	A64/sve/sve_intx_acc/sve_intx_adc_long/adclb_z_zzz_	adclb	A64	32	aarchmrs+capstone	0x450bd0c1,0x450cd0e2,0x4511d187,0x4515d20b,0x450bd0c0,0x450bd0df,0x450bd001,0x450bd3e1,0x4500d0c1,0x451fd0c1,0x454bd0c1	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	adclb	HasSVE2orSME
2837	A64/sve/sve_intx_acc/sve_intx_adc_long/sbclb_z_zzz_	sbclb	A64	32	aarchmrs+capstone	0x458bd0c1,0x458cd0e2,0x4591d187,0x4595d20b,0x458bd0c0,0x458bd0df,0x458bd001,0x458bd3e1,0x4580d0c1,0x459fd0c1,0x45cbd0c1	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	sbclb	HasSVE2orSME
2838	A64/sve/sve_intx_acc/sve_intx_adc_long/adclt_z_zzz_	adclt	A64	32	aarchmrs+capstone	0x450bd4c1,0x450cd4e2,0x4511d587,0x4515d60b,0x450bd4c0,0x450bd4df,0x450bd401,0x450bd7e1,0x4500d4c1,0x451fd4c1,0x454bd4c1	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	adclt	HasSVE2orSME
2839	A64/sve/sve_intx_acc/sve_intx_adc_long/sbclt_z_zzz_	sbclt	A64	32	aarchmrs+capstone	0x458bd4c1,0x458cd4e2,0x4591d587,0x4595d60b,0x458bd4c0,0x458bd4df,0x458bd401,0x458bd7e1,0x4580d4c1,0x459fd4c1,0x45cbd4c1	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	sbclt	HasSVE2orSME
2848	A64/sve/sve_intx_acc/sve_intx_aba/saba_z_zzz_	saba	A64	32	aarchmrs+capstone	0x450bf8c1,0x450cf8e2,0x4511f987,0x4515fa0b,0x450bf8c0,0x450bf8df,0x450bf801,0x450bfbe1,0x4500f8c1,0x451ff8c1,0x454bf8c1,0x458bf8c1,0x45cbf8c1	"[{""access"":3,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0},{""access"":1,""addend"":0,""bit_start"":16,""bit_width"":5,""kind"":6,""multiplier"":1,""reg_class"":8,""second_start"":22,""second_width"":2,""size"":0,""special31"":0,""transform"":0}]"	saba	HasSVE2orSME
